mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
40	40	379/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1262
40	40	253/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1263
40	40	253/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	D5	5	1273
40	40	380/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1264
40	40	507/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1274
40	40	761/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1265
40	40	127	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1266
40	40	127	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		4	64	E4	4	1270
40	40	127	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	B4	4	1275
40	40	763/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		3	69	A4	4	1267
40	40	509/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1276
40	40	382/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1268
41	41	255/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1277
41	41	255/2	1.0	0	0	3/8	1	2	1/4		1/4	1		1	67	G4	4	1286
41	41	255/2	0.25	0	0	3/8	2	1	1/16		1/16	1		2	74	D5	5	1288
41	41	383/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1278
41	41	511/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1289
41	41	767/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1279
41	41	128	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1280
41	41	128	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	D5	5	1290
41	41	769/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1281
41	41	513/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1291
41	41	385/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1282
41	41	257/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1283
41	41	257/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		4	64	E4	4	1287
41	41	257/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	B4	4	1292
41	41	386/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		3	69	A4	4	1284
41	41	515/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1293
41	41	773/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1285
42	42	129	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1294
42	42	129	0.5	0	0	3/8	1	2	1/8		1/8	1		1	67	G4	4	1303
42	42	129	0.25	0	0	3/8	2	1	1/16		1/16	1		2	74	D5	5	1306
42	42	775/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1295
42	42	517/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1307
42	42	388/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1296
42	42	259/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1297
42	42	259/2	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		4	64	E4	4	1304
42	42	259/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71	B4	4	1308
42	42	389/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		3	69	A4	4	1298
42	42	519/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1309
42	42	779/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1299
42	42	130	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1300
42	42	130	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		1	67	G4	4	1305
42	42	130	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	D5	5	1310
42	42	781/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1301
42	42	521/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1311
42	42	391/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1302
43	43	261/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1312
43	43	261/2	0.5	0	0	3/8	1	2	1/8		1/8	1		4	64	E4	4	1321
43	43	261/2	0.25	0	0	3/8	2	1	1/16		1/16	1		5	71	B4	4	1324
43	43	392/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		3	69	A4	4	1313
43	43	523/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1325
43	43	785/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1314
43	43	131	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1315
43	43	131	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		1	67	G4	4	1322
43	43	131	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	D5	5	1326
43	43	787/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1316
43	43	525/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1327
43	43	394/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1317
43	43	263/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1318
43	43	263/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		4	64	E4	4	1323
43	43	263/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	B4	4	1328
43	43	395/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		3	69	A4	4	1319
43	43	527/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1329
43	43	791/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1320
44	44	132	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		5	59	B3	3	1330
44	44	132	0.5	0	0	3/8	1	2	1/8		1/8	1		5	59	B3	3	1339
44	44	132	0.25	0	0	3/8	2	1	1/16		1/16	1		6	66	F#4	4	1342
44	44	793/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1331
44	44	529/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71	B4	4	1343
44	44	397/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		5	59	B3	3	1332
44	44	265/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1333
44	44	265/2	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		7	61	C#4	4	1340
44	44	265/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68	G#4	4	1344
44	44	398/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1334
44	44	531/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73	C#5	5	1345
44	44	797/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1335
44	44	133	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1336
44	44	133	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		4	64	E4	4	1341
44	44	133	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	B4	4	1346
44	44	799/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		8	68	G#4	4	1337
44	44	533/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1347
44	44	400/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1338
45	45	267/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1348
45	45	267/2	0.5	0	0	3/8	1	2	1/8		1/8	1		9	63	D#4	4	1357
45	45	267/2	0.25	0	0	3/8	2	1	1/16		1/16	1		10	70	A#4	4	1360
45	45	401/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		6	66	F#4	4	1349
45	45	535/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		9	75	D#5	5	1361
45	45	803/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1350
45	45	134	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1351
45	45	134	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		7	61	C#4	4	1358
45	45	134	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68	G#4	4	1362
45	45	805/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1352
45	45	537/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73	C#5	5	1363
45	45	403/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1353
45	45	269/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1354
45	45	269/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		9	63	D#4	4	1359
45	45	269/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		10	70	A#4	4	1364
45	45	404/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		6	66	F#4	4	1355
45	45	539/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		9	75	D#5	5	1365
45	45	809/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1356
46	46	135	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		5	59	B3	3	1366
46	46	135	0.5	0	0	3/8	1	2	1/8		1/8	1		5	59	B3	3	1375
46	46	135	0.25	0	0	3/8	2	1	1/16		1/16	1		6	66	F#4	4	1378
46	46	811/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1367
46	46	541/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71	B4	4	1379
46	46	406/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		5	59	B3	3	1368
46	46	271/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1369
46	46	271/2	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		7	61	C#4	4	1376
46	46	271/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		8	68	G#4	4	1380
46	46	407/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1370
46	46	543/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		7	73	C#5	5	1381
46	46	815/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		7	61	C#4	4	1371
46	46	136	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1372
46	46	136	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		4	64	E4	4	1377
46	46	136	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	B4	4	1382
46	46	817/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		8	68	G#4	4	1373
46	46	545/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1383
46	46	409/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1374
47	47	273/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1384
47	47	273/2	0.5	0	0	3/8	1	2	1/8		1/8	1		9	63	D#4	4	1393
47	47	273/2	0.25	0	0	3/8	2	1	1/16		1/16	1		10	70	A#4	4	1396
47	47	410/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		6	66	F#4	4	1385
47	47	547/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		9	75	D#5	5	1397
47	47	821/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		9	63	D#4	4	1386
47	47	137	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1387
47	47	137	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		4	64	E4	4	1394
47	47	137	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71	B4	4	1398
47	47	823/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		8	68	G#4	4	1388
47	47	549/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		4	76	E5	5	1399
47	47	412/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		4	64	E4	4	1389
47	47	275/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		8	68	G#4	4	1390
47	47	275/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		8	68	G#4	4	1395
47	47	275/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		9	75	D#5	5	1400
47	47	413/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		5	71	B4	4	1391
47	47	551/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		8	80	G#5	5	1401
47	47	827/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		8	68	G#4	4	1392
48	48	138	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1402
48	48	138	1.0	0	0	3/8	1	2	1/4		1/4	1		-2	70	Bb4	4	1411
48	48	138	0.25	0	0	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1413
48	48	829/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1403
48	48	553/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1414
48	48	415/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1404
48	48	277/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1405
48	48	277/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1415
48	48	416/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1406
48	48	555/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1416
48	48	833/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1407
48	48	139	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1408
48	48	139	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		1	67	G4	4	1412
48	48	139	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	D5	5	1417
48	48	835/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		0	72	C5	5	1409
48	48	557/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1418
48	48	418/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1410
49	49	279/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1419
49	49	279/2	1.0	0	0	3/8	1	2	1/4		1/4	1		-2	70	Bb4	4	1428
49	49	279/2	0.25	0	0	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1430
49	49	419/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1420
49	49	559/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1431
49	49	839/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1421
49	49	140	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1422
49	49	140	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1432
49	49	841/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1423
49	49	561/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1433
49	49	421/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1424
49	49	281/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1425
49	49	281/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		1	67	G4	4	1429
49	49	281/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	D5	5	1434
49	49	422/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		0	72	C5	5	1426
49	49	563/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1435
49	49	845/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1427
50	50	141	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1436
50	50	141	0.5	0	0	3/8	1	2	1/8		1/8	1		-2	70	Bb4	4	1445
50	50	141	0.25	0	0	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1448
50	50	847/6	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1437
50	50	565/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1449
50	50	424/3	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1438
50	50	283/2	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1439
50	50	283/2	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		1	67	G4	4	1446
50	50	283/2	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		2	74	D5	5	1450
50	50	425/3	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		0	72	C5	5	1440
50	50	567/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1451
50	50	851/6	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1441
50	50	142	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1442
50	50	142	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		-2	70	Bb4	4	1447
50	50	142	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1452
50	50	853/6	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1443
50	50	569/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1453
50	50	427/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1444
51	51	285/2	0.16666666666666666	0	0	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1454
51	51	285/2	0.5	0	0	3/8	1	2	1/8		1/8	1		1	67	G4	4	1463
51	51	285/2	0.25	0	0	3/8	2	1	1/16		1/16	1		2	74	D5	5	1466
51	51	428/3	0.16666666666666666	1/24	1/24	3/8	1	1	1/24		1/16	2/3		0	72	C5	5	1455
51	51	571/4	0.25	1/16	1/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1467
51	51	857/6	0.16666666666666666	1/12	1/12	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1456
51	51	143	0.16666666666666666	1/8	1/8	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1457
51	51	143	0.5	1/8	1/8	3/8	1	2	1/8		1/8	1		-2	70	Bb4	4	1464
51	51	143	0.25	1/8	1/8	3/8	2	1	1/16		1/16	1		-1	77	F5	5	1468
51	51	859/6	0.16666666666666666	1/6	1/6	3/8	1	1	1/24		1/16	2/3		2	74	D5	5	1458
51	51	573/4	0.25	3/16	3/16	3/8	2	1	1/16		1/16	1		-2	82	Bb5	5	1469
51	51	430/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		-2	70	Bb4	4	1459
51	51	287/2	0.16666666666666666	1/4	1/4	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1460
51	51	287/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		1	67	G4	4	1465
51	51	287/2	0.25	1/4	1/4	3/8	2	1	1/16		1/16	1		2	74	D5	5	1470
51	51	431/3	0.16666666666666666	7/24	7/24	3/8	1	1	1/24		1/16	2/3		0	72	C5	5	1461
51	51	575/4	0.25	5/16	5/16	3/8	2	1	1/16		1/16	1		1	79	G5	5	1471
51	51	863/6	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		1	67	G4	4	1462
52	52	144	0.08333333333333333	0	0	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1472
52	52	144	1.5	0	0	3/8	1	2	3/8		1/4	3/2		7	73	C#5	5	1489
52	52	1729/12	0.08333333333333333	1/48	1/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1473
52	52	865/6	0.08333333333333333	1/24	1/24	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1474
52	52	577/4	0.08333333333333333	1/16	1/16	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1475
52	52	433/3	0.08333333333333333	1/12	1/12	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1476
52	52	1733/12	0.08333333333333333	5/48	5/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1477
52	52	289/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		7	61	C#4	4	1490
52	52	289/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		11	65	E#4	4	1490
52	52	289/2	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		8	68	G#4	4	1490
52	52	289/2	0.08333333333333333	1/8	1/8	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1478
52	52	1735/12	0.08333333333333333	7/48	7/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1479
52	52	434/3	0.08333333333333333	1/6	1/6	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1480
52	52	579/4	0.08333333333333333	3/16	3/16	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1481
52	52	869/6	0.08333333333333333	5/24	5/24	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1482
52	52	1739/12	0.08333333333333333	11/48	11/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1483
52	52	145	0.08333333333333333	1/4	1/4	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1484
52	52	145	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		7	85	C#6	6	1491
52	52	145	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		11	89	E#6	6	1491
52	52	145	0.5	1/4	1/4	3/8	2	1	1/8		1/8	1		8	92	G#6	6	1491
52	52	1741/12	0.08333333333333333	13/48	13/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1485
52	52	871/6	0.08333333333333333	7/24	7/24	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1486
52	52	581/4	0.08333333333333333	5/16	5/16	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1487
52	52	436/3	0.16666666666666666	1/3	1/3	3/8	1	1	1/24		1/16	2/3		7	73	C#5	5	1488
53	53	291/2	0.08333333333333333	0	0	3/8	1	1	1/48		1/32	2/3		7	85	C#6	6	1492
53	53	291/2	1.0	0	0	3/8	1	2	1/4		1/4	1		7	85	C#6	6	1509
53	53	1747/12	0.08333333333333333	1/48	1/48	3/8	1	1	1/48		1/32	2/3		9	87	D#6	6	1493
53	53	437/3	0.08333333333333333	1/24	1/24	3/8	1	1	1/48		1/32	2/3		7	85	C#6	6	1494
53	53	583/4	0.08333333333333333	1/16	1/16	3/8	1	1	1/48		1/32	2/3		9	87	D#6	6	1495
53	53	875/6	0.08333333333333333	1/12	1/12	3/8	1	1	1/48		1/32	2/3		7	85	C#6	6	1496
53	53	1751/12	0.08333333333333333	5/48	5/48	3/8	1	1	1/48		1/32	2/3		9	87	D#6	6	1497
53	53	146	0.08333333333333333	1/8	1/8	3/8	1	1	1/48		1/32	2/3		7	85	C#6	6	1498
53	53	146	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		7	85	C#6	6	1511
53	53	146	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		11	89	E#6	6	1511
53	53	146	0.5	1/8	1/8	3/8	2	1	1/8		1/8	1		8	92	G#6	6	1511
53	53	1753/12	0.08333333333333333	7/48	7/48	3/8	1	1	1/48		1/32	2/3		9	87	D#6	6	1499
53	53	877/6	0.08333333333333333	1/6	1/6	3/8	1	1	1/48		1/32	2/3		7	85	C#6	6	1500
53	53	585/4	0.08333333333333333	3/16	3/16	3/8	1	1	1/48		1/32	2/3		9	87	D#6	6	1501
53	53	439/3	0.16666666666666666	5/24	5/24	3/8	1	1	1/24		1/16	2/3		7	85	C#6	6	1502
53	53	293/2	0.08333333333333333	1/4	1/4	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1503
53	53	293/2	0.5	1/4	1/4	3/8	1	2	1/8		1/8	1		7	73	C#5	5	1510
53	53	1759/12	0.08333333333333333	13/48	13/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1504
53	53	440/3	0.08333333333333333	7/24	7/24	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1505
53	53	587/4	0.08333333333333333	5/16	5/16	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1506
53	53	881/6	0.08333333333333333	1/3	1/3	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1507
53	53	1763/12	0.08333333333333333	17/48	17/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1508
54	54	147	0.08333333333333333	0	0	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1512
54	54	147	1.5	0	0	3/8	1	2	3/8		1/4	3/2		7	73	C#5	5	1530
54	54	1765/12	0.08333333333333333	1/48	1/48	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1513
54	54	883/6	0.08333333333333333	1/24	1/24	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1514
54	54	589/4	0.08333333333333333	1/16	1/16	3/8	1	1	1/48		1/32	2/3		9	75	D#5	5	1515
54	54	442/3	0.08333333333333333	1/12	1/12	3/8	1	1	1/48		1/32	2/3		7	73	C#5	5	1516
