quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
97	2.0	33	33	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	240
97	2.0	33	33	1/4	1/4	3/4	1	2	1/2		1/2	1		4	64	238
97	0.3333333333333333	33	33	1/4	1/4	3/4	1	1	1/12		1/8	2/3		7	73	234
292/3	0.3333333333333333	33	33	1/3	1/3	3/4	1	1	1/12		1/8	2/3		2	74	235
293/3	0.3333333333333333	33	33	5/12	5/12	3/4	1	1	1/12		1/8	2/3		7	73	236
98	1.0	33	33	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	237
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1		2	38	245
99	0.5	34	34	0	0	3/4	2	1	1/8		1/8	1		3	45	245
100	2.0	34	34	1/4	1/4	3/4	2	2	1/2		1/2	1		1	55	248
100	1.0	34	34	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	246
100	0.3333333333333333	34	34	1/4	1/4	3/4	1	1	1/12		1/8	2/3		5	71	241
301/3	0.3333333333333333	34	34	1/3	1/3	3/4	1	1	1/12		1/8	2/3		3	81	242
302/3	0.3333333333333333	34	34	5/12	5/12	3/4	1	1	1/12		1/8	2/3		5	71	243
101	1.0	34	34	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	247
101	1.0	34	34	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	247
101	1.0	34	34	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	244
102	2.0	35	35	0	0	3/4	2	1	1/2		1/2	1		7	61	254
103	2.0	35	35	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	256
103	2.0	35	35	1/4	1/4	3/4	1	2	1/2		1/2	1		10	70	253
103	0.5	35	35	1/4	1/4	3/4	1	1	1/8		1/8	1		9	75	249
207/2	0.5	35	35	3/8	3/8	3/4	1	1	1/8		1/8	1		11	77	250
104	1.0	35	35	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	255
104	0.5	35	35	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	251
209/2	0.5	35	35	5/8	5/8	3/4	1	1	1/8		1/8	1		9	75	252
105	2.0	36	36	0	0	3/4	2	1	1/2		1/2	1		12	60	262
106	2.0	36	36	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	264
106	2.0	36	36	1/4	1/4	3/4	1	2	1/2		1/2	1		3	69	261
106	0.5	36	36	1/4	1/4	3/4	1	1	1/8		1/8	1		11	77	257
213/2	0.5	36	36	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	258
107	1.0	36	36	1/2	1/2	3/4	2	1	1/4		1/4	1		12	60	263
107	0.5	36	36	1/2	1/2	3/4	1	1	1/8		1/8	1		11	77	259
215/2	0.5	36	36	5/8	5/8	3/4	1	1	1/8		1/8	1		9	75	260
108	2.0	37	37	0	0	3/4	2	1	1/2		1/2	1		5	59	270
109	2.0	37	37	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	272
109	2.0	37	37	1/4	1/4	3/4	1	2	1/2		1/2	1		8	68	269
109	0.3333333333333333	37	37	1/4	1/4	3/4	1	1	1/12		1/8	2/3		11	77	265
328/3	0.3333333333333333	37	37	1/3	1/3	3/4	1	1	1/12		1/8	2/3		6	78	266
329/3	0.3333333333333333	37	37	5/12	5/12	3/4	1	1	1/12		1/8	2/3		11	77	267
110	1.0	37	37	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	271
110	1.0	37	37	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	268
111	3.0	38	38	0	0	3/4	2	2	3/4		1/2	3/2		8	56	278
112	1.0	38	38	1/4	1/4	3/4	2	4	1/4		1/4	1		6	66	279
112	2.0	38	38	1/4	1/4	3/4	2	1	1/2		1/2	1		5	71	277
112	0.3333333333333333	38	38	1/4	1/4	3/4	1	1	1/12		1/8	2/3		9	75	273
337/3	0.3333333333333333	38	38	1/3	1/3	3/4	1	1	1/12		1/8	2/3		7	85	274
338/3	0.3333333333333333	38	38	5/12	5/12	3/4	1	1	1/12		1/8	2/3		9	75	275
113	1.0	38	38	1/2	1/2	3/4	2	4	1/4		1/4	1		11	65	280
113	1.0	38	38	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	276
114	2.0	39	39	0	0	3/4	2	1	1/2		1/2	1		7	61	286
115	2.0	39	39	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	288
115	2.0	39	39	1/4	1/4	3/4	1	2	1/2		1/2	1		10	70	285
115	0.5	39	39	1/4	1/4	3/4	1	1	1/8		1/8	1		9	75	281
231/2	0.5	39	39	3/8	3/8	3/4	1	1	1/8		1/8	1		11	77	282
116	1.0	39	39	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	287
116	0.5	39	39	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	283
233/2	0.5	39	39	5/8	5/8	3/4	1	1	1/8		1/8	1		9	75	284
117	2.0	40	40	0	0	3/4	2	1	1/2		1/2	1		12	60	294
118	2.0	40	40	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	296
118	2.0	40	40	1/4	1/4	3/4	1	2	1/2		1/2	1		3	69	293
118	0.3333333333333333	40	40	1/4	1/4	3/4	1	1	1/12		1/8	2/3		11	77	289
355/3	0.3333333333333333	40	40	1/3	1/3	3/4	1	1	1/12		1/8	2/3		6	78	290
356/3	0.3333333333333333	40	40	5/12	5/12	3/4	1	1	1/12		1/8	2/3		11	77	291
119	1.0	40	40	1/2	1/2	3/4	2	1	1/4		1/4	1		12	60	295
119	1.0	40	40	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	292
120	2.0	41	41	0	0	3/4	2	1	1/2		1/2	1		5	59	302
121	2.0	41	41	1/4	1/4	3/4	2	2	1/2		1/2	1		6	66	304
121	2.0	41	41	1/4	1/4	3/4	1	2	1/2		1/2	1		8	68	301
121	0.3333333333333333	41	41	1/4	1/4	3/4	1	1	1/12		1/8	2/3		11	77	297
364/3	0.3333333333333333	41	41	1/3	1/3	3/4	1	1	1/12		1/8	2/3		6	78	298
365/3	0.3333333333333333	41	41	5/12	5/12	3/4	1	1	1/12		1/8	2/3		11	77	299
122	1.0	41	41	1/2	1/2	3/4	2	1	1/4		1/4	1		12	60	303
122	1.0	41	41	1/2	1/2	3/4	1	1	1/4		1/4	1		9	75	300
123	3.0	42	42	0	0	3/4	2	2	3/4		1/2	3/2		8	56	310
124	1.0	42	42	1/4	1/4	3/4	2	4	1/4		1/4	1		6	66	311
124	2.0	42	42	1/4	1/4	3/4	2	1	1/2		1/2	1		5	71	309
124	0.3333333333333333	42	42	1/4	1/4	3/4	1	1	1/12		1/8	2/3		9	75	305
373/3	0.3333333333333333	42	42	1/3	1/3	3/4	1	1	1/12		1/8	2/3		7	85	306
374/3	0.3333333333333333	42	42	5/12	5/12	3/4	1	1	1/12		1/8	2/3		9	75	307
125	1.0	42	42	1/2	1/2	3/4	2	4	1/4		1/4	1		11	65	312
125	1.0	42	42	1/2	1/2	3/4	1	1	1/4		1/4	1	1	7	73	308
126	1.0	43	43	0	0	3/4	2	1	1/4		1/4	1		7	49	319
126	0.5	43	43	0	0	3/4	1	1	1/8		1/8	1	-1	7	73	313
253/2	0.5	43	43	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75	314
127	0.5	43	43	1/4	1/4	3/4	1	1	1/8		1/8	1		11	77	315
255/2	0.5	43	43	3/8	3/8	3/4	1	1	1/8		1/8	1		6	78	316
128	0.5	43	43	1/2	1/2	3/4	1	1	1/8		1/8	1		13	79	317
257/2	0.5	43	43	5/8	5/8	3/4	1	1	1/8		1/8	1		8	80	318
129	3.0	44	44	0	0	3/4	2	1	3/4		1/2	3/2		8	56	324
130	1.0	44	44	1/4	1/4	3/4	2	3	1/4		1/4	1		6	66	326
130	2.0	44	44	1/4	1/4	3/4	2	2	1/2		1/2	1		5	71	325
130	0.3333333333333333	44	44	1/4	1/4	3/4	1	1	1/12		1/8	2/3		9	75	320
391/3	0.3333333333333333	44	44	1/3	1/3	3/4	1	1	1/12		1/8	2/3		7	85	321
392/3	0.3333333333333333	44	44	5/12	5/12	3/4	1	1	1/12		1/8	2/3		9	75	322
131	1.0	44	44	1/2	1/2	3/4	2	3	1/4		1/4	1		11	65	327
131	1.0	44	44	1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	323
132	1.0	45	45	0	0	3/4	2	1	1/4		1/4	1		7	49	334
132	0.5	45	45	0	0	3/4	1	1	1/8		1/8	1		2	74	328
265/2	0.5	45	45	1/8	1/8	3/4	1	1	1/8		1/8	1		9	75	329
133	0.5	45	45	1/4	1/4	3/4	1	1	1/8		1/8	1		4	76	330
267/2	0.5	45	45	3/8	3/8	3/4	1	1	1/8		1/8	1		11	77	331
134	0.5	45	45	1/2	1/2	3/4	1	1	1/8		1/8	1		6	78	332
269/2	0.5	45	45	5/8	5/8	3/4	1	1	1/8		1/8	1		1	79	333
135	0.5	46	46	0	0	3/4	2	1	1/8		1/8	1		4	52	339
271/2	0.5	46	46	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	340
136	2.0	46	46	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	341
136	2.0	46	46	1/4	1/4	3/4	2	1	1/2		1/2	1		6	66	341
136	2.0	46	46	1/4	1/4	3/4	2	1	1/2		1/2	1		5	71	341
136	2.0	46	46	1/4	1/4	3/4	1	2	1/2		1/2	1		2	74	338
136	0.5	46	46	1/4	1/4	3/4	1	1	1/8		1/8	1		8	80	335
273/2	0.5	46	46	3/8	3/8	3/4	1	1	1/8		1/8	1		3	81	336
137	1.0	46	46	1/2	1/2	3/4	1	1	1/4		1/4	1		8	80	337
138	0.5	47	47	0	0	3/4	2	1	1/8		1/8	1		4	52	349
277/2	0.5	47	47	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	350
139	2.0	47	47	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	351
139	2.0	47	47	1/4	1/4	3/4	2	1	1/2		1/2	1		6	66	351
139	2.0	47	47	1/4	1/4	3/4	2	1	1/2		1/2	1		3	69	351
139	2.0	47	47	1/4	1/4	3/4	1	2	1/2		1/2	1		2	74	348
139	0.3333333333333333	47	47	1/4	1/4	3/4	1	1	1/12		1/8	2/3		6	78	342
418/3	0.3333333333333333	47	47	1/3	1/3	3/4	1	1	1/12		1/8	2/3		8	80	343
419/3	0.3333333333333333	47	47	5/12	5/12	3/4	1	1	1/12		1/8	2/3		3	81	344
140	0.3333333333333333	47	47	1/2	1/2	3/4	1	1	1/12		1/8	2/3		7	85	345
421/3	0.3333333333333333	47	47	7/12	7/12	3/4	1	1	1/12		1/8	2/3		3	81	346
422/3	0.3333333333333333	47	47	2/3	2/3	3/4	1	1	1/12		1/8	2/3		6	78	347
141	0.5	48	48	0	0	3/4	2	1	1/8		1/8	1		4	52	357
283/2	0.5	48	48	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	358
142	2.0	48	48	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	359
142	2.0	48	48	1/4	1/4	3/4	2	1	1/2		1/2	1		6	66	359
142	2.0	48	48	1/4	1/4	3/4	2	1	1/2		1/2	1		3	69	359
142	2.0	48	48	1/4	1/4	3/4	1	2	1/2		1/2	1		2	74	356
142	0.5	48	48	1/4	1/4	3/4	1	1	1/8		1/8	1		8	80	352
285/2	0.5	48	48	3/8	3/8	3/4	1	1	1/8		1/8	1		5	83	353
143	0.5	48	48	1/2	1/2	3/4	1	1	1/8		1/8	1		8	80	354
287/2	0.5	48	48	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	355
144	0.5	49	49	0	0	3/4	2	1	1/8		1/8	1		4	52	367
144	0.3333333333333333	49	49	0	0	3/4	1	1	1/12		1/8	2/3		8	80	360
433/3	0.3333333333333333	49	49	1/12	1/12	3/4	1	1	1/12		1/8	2/3		6	78	361
289/2	0.5	49	49	1/8	1/8	3/4	2	1	1/8		1/8	1		5	59	368
434/3	0.3333333333333333	49	49	1/6	1/6	3/4	1	1	1/12		1/8	2/3		4	76	362
145	2.0	49	49	1/4	1/4	3/4	2	1	1/2		1/2	1		2	62	369
145	2.0	49	49	1/4	1/4	3/4	2	1	1/2		1/2	1		6	66	369
145	2.0	49	49	1/4	1/4	3/4	2	1	1/2		1/2	1		3	69	369
145	0.5	49	49	1/4	1/4	3/4	1	1	1/8		1/8	1		2	74	363
145	2.0	49	49	1/4	1/4	3/4	1	2	1/2		1/2	1		2	74	366
291/2	0.5	49	49	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	364
146	1.0	49	49	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	365
147	2.0	50	50	0	0	3/4	2	2	1/2		1/2	1		2	50	377
148	1.0	50	50	1/4	1/4	3/4	2	1	1/4		1/4	1		12	60	375
148	1.0	50	50	1/4	1/4	3/4	1	2	1/4		1/4	1		6	66	373
148	0.5	50	50	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68	370
297/2	0.5	50	50	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	371
149	1.0	50	50	1/2	1/2	3/4	2	2	1/4		1/4	1		7	49	378
149	1.0	50	50	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	376
149	1.0	50	50	1/2	1/2	3/4	1	2	1/4		1/4	1		11	65	374
149	1.0	50	50	1/2	1/2	3/4	1	1	1/4		1/4	1	1	8	68	372
150	1.0	51	51	0	0	3/4	2	1	1/4		1/4	1		0	48	388
150	1.0	51	51	0	0	3/4	2	1	1/4		1/4	1		10	58	388
150	1.0	51	51	0	0	3/4	1	2	1/4		1/4	1		4	64	386
150	1.0	51	51	0	0	3/4	1	1	1/4		1/4	1	-1	8	68	379
151	2.0	51	51	1/4	1/4	3/4	2	1	1/2		1/2	1		5	47	389
151	2.0	51	51	1/4	1/4	3/4	2	1	1/2		1/2	1		3	57	389
151	2.0	51	51	1/4	1/4	3/4	1	2	1/2		1/2	1		9	63	387
151	0.3333333333333333	51	51	1/4	1/4	3/4	1	1	1/12		1/8	2/3		6	66	380
454/3	0.3333333333333333	51	51	1/3	1/3	3/4	1	1	1/12		1/8	2/3		8	68	381
455/3	0.3333333333333333	51	51	5/12	5/12	3/4	1	1	1/12		1/8	2/3		3	69	382
152	0.3333333333333333	51	51	1/2	1/2	3/4	1	1	1/12		1/8	2/3		7	73	383
457/3	0.3333333333333333	51	51	7/12	7/12	3/4	1	1	1/12		1/8	2/3		3	69	384
458/3	0.3333333333333333	51	51	2/3	2/3	3/4	1	1	1/12		1/8	2/3		6	66	385
153	0.5	52	52	0	0	3/4	2	1	1/8		1/8	1		5	35	396
153	0.5	52	52	0	0	3/4	2	1	1/8		1/8	1		5	47	396
154	1.0	52	52	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47	397
154	1.0	52	52	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	397
154	1.0	52	52	1/4	1/4	3/4	1	2	1/4		1/4	1		2	62	394
154	0.5	52	52	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68	390
309/2	0.5	52	52	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	391
155	1.0	52	52	1/2	1/2	3/4	2	1	1/4		1/4	1		7	49	398
155	1.0	52	52	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	398
155	1.0	52	52	1/2	1/2	3/4	1	2	1/4		1/4	1		11	65	395
155	0.5	52	52	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	392
311/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	393
156	2.0	53	53	0	0	3/4	2	2	1/2		1/2	1		6	42	407
156	1.0	53	53	0	0	3/4	2	1	1/4		1/4	1		2	50	405
156	1.0	53	53	0	0	3/4	2	1	1/4		1/4	1		5	59	405
156	1.0	53	53	0	0	3/4	1	2	1/4		1/4	1		2	62	403
156	0.3333333333333333	53	53	0	0	3/4	1	1	1/12		1/8	2/3		8	68	399
469/3	0.3333333333333333	53	53	1/12	1/12	3/4	1	1	1/12		1/8	2/3		6	66	400
470/3	0.3333333333333333	53	53	1/6	1/6	3/4	1	1	1/12		1/8	2/3		4	64	401
157	1.0	53	53	1/4	1/4	3/4	2	1	1/4		1/4	1		7	49	406
157	1.0	53	53	1/4	1/4	3/4	2	1	1/4		1/4	1		3	57	406
157	1.0	53	53	1/4	1/4	3/4	1	2	1/4		1/4	1		7	61	404
157	1.0	53	53	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	402
159	1.0	54	54	0	0	3/4	2	1	1/4		1/4	1	1	2	38	410
160	0.75	54	54	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	2	38	411
643/4	0.25	54	54	7/16	7/16	3/4	2	1	1/16		1/16	1		3	45	412
161	0.75	54	54	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	50	408
647/4	0.25	54	54	11/16	11/16	3/4	1	1	1/16		1/16	1		6	54	409
162	1.0	55	55	0	0	3/4	2	1	1/4		1/4	1	1	3	57	413
163	0.75	55	55	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	3	57	414
163	1.0	55	55	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	418
655/4	0.25	55	55	7/16	7/16	3/4	2	1	1/16		1/16	1		5	59	415
164	0.75	55	55	1/2	1/2	3/4	2	1	3/16		1/8	3/2		2	62	416
659/4	0.25	55	55	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	417
165	2.0	56	56	0	0	3/4	2	1	1/2		1/2	1		2	62	420
165	2.0	56	56	0	0	3/4	2	1	1/2		1/2	1		4	64	420
165	2.0	56	56	0	0	3/4	2	1	1/2		1/2	1		1	67	420
166	2.0	56	56	1/4	1/4	3/4	1	1	1/2		1/2	1		1	67	419
166	2.0	56	56	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	419
166	2.0	56	56	1/4	1/4	3/4	1	1	1/2		1/2	1		3	81	419
167	1.0	56	56	1/2	1/2	3/4	2	1	1/4		1/4	1	1	7	61	421
167	1.0	56	56	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	64	421
167	1.0	56	56	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	67	421
168	1.0	57	57	0	0	3/4	2	1	1/4		1/4	1	-1	7	61	424
168	1.0	57	57	0	0	3/4	2	1	1/4		1/4	1	-1	4	64	424
168	1.0	57	57	0	0	3/4	2	1	1/4		1/4	1	-1	1	67	424
168	2.0	57	57	0	0	3/4	1	1	1/2		1/2	1		3	69	422
168	2.0	57	57	0	0	3/4	1	1	1/2		1/2	1		4	76	422
168	2.0	57	57	0	0	3/4	1	1	1/2		1/2	1		3	81	422
169	1.0	57	57	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	425
169	1.0	57	57	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	425
169	1.0	57	57	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	425
170	1.0	57	57	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	426
170	1.0	57	57	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	426
170	1.0	57	57	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	426
170	1.0	57	57	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	423
170	1.0	57	57	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	423
170	1.0	57	57	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88	423
171	1.0	58	58	0	0	3/4	2	1	1/4		1/4	1	1	2	38	429
172	0.75	58	58	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	2	38	430
691/4	0.25	58	58	7/16	7/16	3/4	2	1	1/16		1/16	1		3	45	431
173	0.75	58	58	1/2	1/2	3/4	1	1	3/16		1/8	3/2		2	50	427
695/4	0.25	58	58	11/16	11/16	3/4	1	1	1/16		1/16	1		6	54	428
174	1.0	59	59	0	0	3/4	2	1	1/4		1/4	1	1	3	57	432
175	0.75	59	59	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	3	57	433
175	1.0	59	59	1/4	1/4	3/4	2	2	1/4		1/4	1		3	57	437
703/4	0.25	59	59	7/16	7/16	3/4	2	1	1/16		1/16	1		5	59	434
176	0.75	59	59	1/2	1/2	3/4	2	1	3/16		1/8	3/2		2	62	435
707/4	0.25	59	59	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	436
177	2.0	60	60	0	0	3/4	2	1	1/2		1/2	1		2	62	439
177	2.0	60	60	0	0	3/4	2	1	1/2		1/2	1		4	64	439
177	2.0	60	60	0	0	3/4	2	1	1/2		1/2	1		1	67	439
178	2.0	60	60	1/4	1/4	3/4	1	1	1/2		1/2	1		5	71	438
178	2.0	60	60	1/4	1/4	3/4	1	1	1/2		1/2	1		4	76	438
178	2.0	60	60	1/4	1/4	3/4	1	1	1/2		1/2	1		3	81	438
179	1.0	60	60	1/2	1/2	3/4	2	1	1/4		1/4	1	1	7	61	440
179	1.0	60	60	1/2	1/2	3/4	2	1	1/4		1/4	1	1	4	64	440
179	1.0	60	60	1/2	1/2	3/4	2	1	1/4		1/4	1	1	1	67	440
180	1.0	61	61	0	0	3/4	2	1	1/4		1/4	1	-1	7	61	443
180	1.0	61	61	0	0	3/4	2	1	1/4		1/4	1	-1	4	64	443
180	1.0	61	61	0	0	3/4	2	1	1/4		1/4	1	-1	1	67	443
180	2.0	61	61	0	0	3/4	1	1	1/2		1/2	1		3	69	441
180	2.0	61	61	0	0	3/4	1	1	1/2		1/2	1		4	76	441
180	2.0	61	61	0	0	3/4	1	1	1/2		1/2	1		3	81	441
181	1.0	61	61	1/4	1/4	3/4	2	1	1/4		1/4	1		5	59	444
181	1.0	61	61	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	444
181	1.0	61	61	1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	444
182	1.0	61	61	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	445
182	1.0	61	61	1/2	1/2	3/4	2	1	1/4		1/4	1		7	61	445
182	1.0	61	61	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	445
182	1.0	61	61	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	442
182	1.0	61	61	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	442
182	1.0	61	61	1/2	1/2	3/4	1	1	1/4		1/4	1		4	88	442
183	1.0	62	62	0	0	3/4	2	1	1/4		1/4	1	1	7	61	448
184	0.75	62	62	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	7	61	449
184	1.0	62	62	1/4	1/4	3/4	1	1	1/4		1/4	1		6	66	446
184	1.0	62	62	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	446
184	1.0	62	62	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	446
739/4	0.25	62	62	7/16	7/16	3/4	2	1	1/16		1/16	1		2	62	450
185	0.75	62	62	1/2	1/2	3/4	2	1	3/16		1/8	3/2		4	64	451
185	1.0	62	62	1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	447
185	1.0	62	62	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	447
185	1.0	62	62	1/2	1/2	3/4	1	1	1/4		1/4	1		6	78	447
743/4	0.25	62	62	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	452
186	0.75	63	63	0	0	3/4	2	1	3/16		1/8	3/2		1	67	455
747/4	0.25	63	63	3/16	3/16	3/4	2	1	1/16		1/16	1		6	66	456
187	0.75	63	63	1/4	1/4	3/4	2	1	3/16		1/8	3/2		1	67	457
187	1.0	63	63	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	453
187	1.0	63	63	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	453
187	1.0	63	63	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	453
751/4	0.25	63	63	7/16	7/16	3/4	2	1	1/16		1/16	1		6	66	458
188	1.0	63	63	1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	459
188	1.0	63	63	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	454
188	1.0	63	63	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	454
188	1.0	63	63	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	454
189	1.0	64	64	0	0	3/4	2	1	1/4		1/4	1	1	4	64	462
190	0.75	64	64	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	4	64	463
190	1.0	64	64	1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	460
190	1.0	64	64	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	460
190	1.0	64	64	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	460
763/4	0.25	64	64	7/16	7/16	3/4	2	1	1/16		1/16	1		6	66	464
191	0.75	64	64	1/2	1/2	3/4	2	1	3/16		1/8	3/2		1	67	465
191	1.0	64	64	1/2	1/2	3/4	1	1	1/4		1/4	1		0	72	461
191	1.0	64	64	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	461
191	1.0	64	64	1/2	1/2	3/4	1	1	1/4		1/4	1		3	81	461
767/4	0.25	64	64	11/16	11/16	3/4	2	1	1/16		1/16	1		3	69	466
192	0.75	65	65	0	0	3/4	2	1	3/16		1/8	3/2		5	71	469
771/4	0.25	65	65	3/16	3/16	3/4	2	1	1/16		1/16	1		3	69	470
193	0.75	65	65	1/4	1/4	3/4	2	1	3/16		1/8	3/2		5	71	471
193	1.0	65	65	1/4	1/4	3/4	1	1	1/4		1/4	1		0	72	467
193	1.0	65	65	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	467
193	1.0	65	65	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	467
775/4	0.25	65	65	7/16	7/16	3/4	2	1	1/16		1/16	1		3	69	472
194	1.0	65	65	1/2	1/2	3/4	2	1	1/4		1/4	1		1	67	473
194	1.0	65	65	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	468
194	1.0	65	65	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	468
194	1.0	65	65	1/2	1/2	3/4	1	1	1/4		1/4	1		0	84	468
195	1.0	66	66	0	0	3/4	2	1	1/4		1/4	1	1	1	67	476
196	0.75	66	66	1/4	1/4	3/4	2	1	3/16		1/8	3/2	-1	1	67	477
196	1.0	66	66	1/4	1/4	3/4	1	1	1/4		1/4	1		7	73	474
196	1.0	66	66	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	474
196	1.0	66	66	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83	474
787/4	0.25	66	66	7/16	7/16	3/4	2	1	1/16		1/16	1		3	69	478
197	0.75	66	66	1/2	1/2	3/4	2	1	3/16		1/8	3/2		5	71	479
197	1.0	66	66	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	475
197	1.0	66	66	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	475
197	1.0	66	66	1/2	1/2	3/4	1	1	1/4		1/4	1		7	85	475
791/4	0.25	66	66	11/16	11/16	3/4	2	1	1/16		1/16	1		7	73	480
198	0.75	67	67	0	0	3/4	2	1	3/16		1/8	3/2		2	74	483
795/4	0.25	67	67	3/16	3/16	3/4	2	1	1/16		1/16	1		7	73	484
199	0.75	67	67	1/4	1/4	3/4	2	1	3/16		1/8	3/2		2	74	485
199	1.0	67	67	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	481
199	1.0	67	67	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	481
199	1.0	67	67	1/4	1/4	3/4	1	1	1/4		1/4	1		7	85	481
799/4	0.25	67	67	7/16	7/16	3/4	2	1	1/16		1/16	1		7	73	486
200	1.0	67	67	1/2	1/2	3/4	2	1	1/4		1/4	1		5	71	487
200	1.0	67	67	1/2	1/2	3/4	1	1	1/4		1/4	1		1	79	482
