quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
87	0.5	30	30	0	0	3/4	1	1	1/8	1/8	1		-3	63	249
175/2	0.5	30	30	1/8	1/8	3/4	2	1	1/8	1/8	1		-5	49	256
175/2	0.5	30	30	1/8	1/8	3/4	1	1	1/8	1/8	1		-5	61	250
88	0.5	30	30	1/4	1/4	3/4	2	1	1/8	1/8	1		-7	47	257
88	0.5	30	30	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	59	251
177/2	0.5	30	30	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	46	258
177/2	0.5	30	30	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	58	252
89	0.5	30	30	1/2	1/2	3/4	2	1	1/8	1/8	1		-5	49	259
89	0.5	30	30	1/2	1/2	3/4	1	1	1/8	1/8	1		-5	61	253
179/2	0.5	30	30	5/8	5/8	3/4	2	1	1/8	1/8	1		-7	47	260
179/2	0.5	30	30	5/8	5/8	3/4	1	1	1/8	1/8	1		-7	59	254
90	0.5	31	31	0	0	3/4	2	1	1/8	1/8	1		-3	51	267
90	0.5	31	31	0	0	3/4	1	1	1/8	1/8	1		-3	63	261
181/2	0.5	31	31	1/8	1/8	3/4	2	1	1/8	1/8	1		-1	53	268
181/2	0.5	31	31	1/8	1/8	3/4	1	1	1/8	1/8	1		-1	65	262
91	0.5	31	31	1/4	1/4	3/4	2	1	1/8	1/8	1		-7	59	269
91	0.5	31	31	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	71	263
183/2	0.5	31	31	3/8	3/8	3/4	2	1	1/8	1/8	1		-2	58	270
183/2	0.5	31	31	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	264
92	0.5	31	31	1/2	1/2	3/4	2	1	1/8	1/8	1		-1	53	271
92	0.5	31	31	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65	265
185/2	0.5	31	31	5/8	5/8	3/4	2	1	1/8	1/8	1		2	50	272
185/2	0.5	31	31	5/8	5/8	3/4	1	1	1/8	1/8	1		2	62	266
93	0.5	32	32	0	0	3/4	2	1	1/8	1/8	1		-1	53	277
93	0.5	32	32	0	0	3/4	1	1	1/8	1/8	1		-1	65	273
187/2	0.5	32	32	1/8	1/8	3/4	2	1	1/8	1/8	1		-4	56	278
187/2	0.5	32	32	1/8	1/8	3/4	1	1	1/8	1/8	1		-4	68	274
94	2.0	32	32	1/4	1/4	3/4	2	1	1/2	1/2	1		-6	54	279
94	2.0	32	32	1/4	1/4	3/4	1	1	1/2	1/2	1	1	-6	66	275
95	1.0	32	32	1/2	1/2	3/4	2	2	1/4	1/4	1	1	-6	42	280
95	1.0	32	32	1/2	1/2	3/4	2	2	1/4	1/4	1	1	-5	49	280
95	1.0	32	32	1/2	1/2	3/4	1	2	1/4	1/4	1	1	-2	58	276
95	1.0	32	32	1/2	1/2	3/4	1	2	1/4	1/4	1	1	-5	61	276
96	0.5	33	33	0	0	3/4	2	1	1/8	1/8	1		-6	30	288
96	0.5	33	33	0	0	3/4	2	2	1/8	1/8	1	-1	-6	42	289
96	0.5	33	33	0	0	3/4	2	2	1/8	1/8	1	-1	-5	49	289
96	0.5	33	33	0	0	3/4	1	2	1/8	1/8	1	-1	-2	58	282
96	0.5	33	33	0	0	3/4	1	2	1/8	1/8	1	-1	-5	61	282
96	0.5	33	33	0	0	3/4	1	1	1/8	1/8	1	-1	-6	66	281
193/2	0.5	33	33	1/8	1/8	3/4	1	2	1/8	1/8	1		-2	58	283
97	0.5	33	33	1/4	1/4	3/4	1	2	1/8	1/8	1		-7	59	284
195/2	0.5	33	33	3/8	3/8	3/4	1	2	1/8	1/8	1		-5	61	285
98	0.5	33	33	1/2	1/2	3/4	1	2	1/8	1/8	1		-3	63	286
197/2	0.5	33	33	5/8	5/8	3/4	1	2	1/8	1/8	1		-1	65	287
99	0.5	34	34	0	0	3/4	2	1	1/8	1/8	1		2	38	294
99	3.0	34	34	0	0	3/4	1	1	3/4	1/2	3/2	1	-2	70	290
100	2.0	34	34	1/4	1/4	3/4	2	1	1/2	1/2	1		2	50	295
100	2.0	34	34	1/4	1/4	3/4	2	1	1/2	1/2	1		-4	56	295
100	2.0	34	34	1/4	1/4	3/4	1	3	1/2	1/2	1		-7	59	293
100	1.0	34	34	1/4	1/4	3/4	1	2	1/4	1/4	1		-6	66	291
101	1.0	34	34	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	292
102	3.0	35	35	0	0	3/4	2	1	3/4	1/2	3/2		2	38	302
102	0.5	35	35	0	0	3/4	1	1	1/8	1/8	1	-1	-2	70	296
205/2	0.5	35	35	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	58	297
103	0.5	35	35	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	59	298
207/2	0.5	35	35	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	299
104	0.5	35	35	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	63	300
209/2	0.5	35	35	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65	301
105	0.5	36	36	0	0	3/4	2	1	1/8	1/8	1		-3	39	307
105	3.0	36	36	0	0	3/4	1	1	3/4	1/2	3/2	1	-2	70	303
106	2.0	36	36	1/4	1/4	3/4	2	1	1/2	1/2	1		-3	51	308
106	2.0	36	36	1/4	1/4	3/4	2	1	1/2	1/2	1		-4	56	308
106	2.0	36	36	1/4	1/4	3/4	1	3	1/2	1/2	1		-7	59	306
106	1.0	36	36	1/4	1/4	3/4	1	2	1/4	1/4	1		-6	66	304
107	1.0	36	36	1/2	1/2	3/4	1	2	1/4	1/4	1		-1	65	305
108	3.0	37	37	0	0	3/4	2	1	3/4	1/2	3/2		-3	39	315
108	0.5	37	37	0	0	3/4	1	1	1/8	1/8	1	-1	-2	70	309
217/2	0.5	37	37	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	58	310
109	0.5	37	37	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	59	311
219/2	0.5	37	37	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	312
110	0.5	37	37	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	63	313
221/2	0.5	37	37	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	65	314
111	3.0	38	38	0	0	3/4	2	2	3/4	1/2	3/2		-1	41	324
111	0.5	38	38	0	0	3/4	1	1	1/8	1/8	1		-2	70	316
223/2	0.5	38	38	1/8	1/8	3/4	1	1	1/8	1/8	1		-7	59	317
112	1.0	38	38	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-5	49	322
112	1.0	38	38	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-4	56	322
112	1.0	38	38	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-7	59	322
112	0.5	38	38	1/4	1/4	3/4	1	1	1/8	1/8	1		-5	61	318
225/2	0.5	38	38	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	63	319
113	0.5	38	38	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-5	49	323
113	0.5	38	38	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-4	56	323
113	0.5	38	38	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-7	59	323
113	0.5	38	38	1/2	1/2	3/4	1	1	1/8	1/8	1		-1	65	320
227/2	0.5	38	38	5/8	5/8	3/4	1	1	1/8	1/8	1		-6	66	321
114	3.0	39	39	0	0	3/4	2	2	3/4	1/2	3/2		-3	39	333
114	0.5	39	39	0	0	3/4	1	1	1/8	1/8	1		-7	71	325
229/2	0.5	39	39	1/8	1/8	3/4	1	1	1/8	1/8	1		-5	61	326
115	1.0	39	39	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-5	49	331
115	1.0	39	39	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-4	56	331
115	1.0	39	39	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-7	59	331
115	0.5	39	39	1/4	1/4	3/4	1	1	1/8	1/8	1		-3	63	327
231/2	0.5	39	39	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	65	328
116	0.5	39	39	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-5	49	332
116	0.5	39	39	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-4	56	332
116	0.5	39	39	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-7	59	332
116	0.5	39	39	1/2	1/2	3/4	1	1	1/8	1/8	1		-6	66	329
233/2	0.5	39	39	5/8	5/8	3/4	1	1	1/8	1/8	1		-4	68	330
117	3.0	40	40	0	0	3/4	2	2	3/4	1/2	3/2		-5	37	342
117	0.5	40	40	0	0	3/4	1	1	1/8	1/8	1		-5	73	334
235/2	0.5	40	40	1/8	1/8	3/4	1	1	1/8	1/8	1		-3	63	335
118	1.0	40	40	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-5	49	340
118	1.0	40	40	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-4	56	340
118	1.0	40	40	1/4	1/4	3/4	2	1	1/4	1/4	1	1	-7	59	340
118	0.5	40	40	1/4	1/4	3/4	1	1	1/8	1/8	1		-1	65	336
237/2	0.5	40	40	3/8	3/8	3/4	1	1	1/8	1/8	1		-6	66	337
119	0.5	40	40	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-5	49	341
119	0.5	40	40	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-4	56	341
119	0.5	40	40	1/2	1/2	3/4	2	1	1/8	1/8	1	-1	-7	59	341
119	0.5	40	40	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	338
239/2	0.5	40	40	5/8	5/8	3/4	1	1	1/8	1/8	1		-2	70	339
120	3.0	41	41	0	0	3/4	2	2	3/4	1/2	3/2		-6	42	354
120	0.5	41	41	0	0	3/4	1	1	1/8	1/8	1		-3	75	343
241/2	0.5	41	41	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	349
241/2	0.5	41	41	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	70	344
121	0.5	41	41	1/4	1/4	3/4	2	1	1/8	1/8	1		-7	59	350
121	0.5	41	41	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	71	345
243/2	0.5	41	41	3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	351
243/2	0.5	41	41	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73	346
122	0.5	41	41	1/2	1/2	3/4	2	1	1/8	1/8	1		-3	63	352
122	0.5	41	41	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	347
245/2	0.5	41	41	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65	353
245/2	0.5	41	41	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	348
123	3.0	42	42	0	0	3/4	1	1	3/4	1/2	3/2		-2	70	355
123	3.0	42	42	0	0	3/4	1	1	3/4	1/2	3/2		-2	82	355
124	2.0	42	42	1/4	1/4	3/4	2	1	1/2	1/2	1		-3	51	359
124	2.0	42	42	1/4	1/4	3/4	2	1	1/2	1/2	1		-4	56	359
124	2.0	42	42	1/4	1/4	3/4	2	1	1/2	1/2	1		-7	59	359
124	2.0	42	42	1/4	1/4	3/4	2	1	1/2	1/2	1		-3	63	359
124	1.0	42	42	1/4	1/4	3/4	1	3	1/4	1/4	1		-6	66	357
124	2.0	42	42	1/4	1/4	3/4	1	2	1/2	1/2	1		-7	71	356
124	1.0	42	42	1/4	1/4	3/4	1	3	1/4	1/4	1		-6	78	357
125	1.0	42	42	1/2	1/2	3/4	1	3	1/4	1/4	1		-1	65	358
125	1.0	42	42	1/2	1/2	3/4	1	3	1/4	1/4	1		-1	77	358
126	2.0	43	43	0	0	3/4	2	2	1/2	1/2	1		-4	32	370
253/2	0.5	43	43	1/8	1/8	3/4	2	1	1/8	1/8	1		-2	58	365
253/2	0.5	43	43	1/8	1/8	3/4	1	1	1/8	1/8	1		-2	70	360
127	0.5	43	43	1/4	1/4	3/4	2	1	1/8	1/8	1		-7	59	366
127	0.5	43	43	1/4	1/4	3/4	1	1	1/8	1/8	1		-7	71	361
255/2	0.5	43	43	3/8	3/8	3/4	2	1	1/8	1/8	1		-5	61	367
255/2	0.5	43	43	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73	362
128	0.5	43	43	1/2	1/2	3/4	2	1	1/8	1/8	1		-3	63	368
128	0.5	43	43	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	363
257/2	0.5	43	43	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65	369
257/2	0.5	43	43	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	364
129	3.0	44	44	0	0	3/4	1	1	3/4	1/2	3/2		-2	70	371
129	3.0	44	44	0	0	3/4	1	1	3/4	1/2	3/2		-2	82	371
130	2.0	44	44	1/4	1/4	3/4	2	1	1/2	1/2	1	1	-4	56	375
130	2.0	44	44	1/4	1/4	3/4	2	1	1/2	1/2	1	1	-2	58	375
130	2.0	44	44	1/4	1/4	3/4	2	1	1/2	1/2	1	1	2	62	375
130	1.0	44	44	1/4	1/4	3/4	1	3	1/4	1/4	1		-6	66	373
130	2.0	44	44	1/4	1/4	3/4	1	2	1/2	1/2	1	1	-2	70	372
130	1.0	44	44	1/4	1/4	3/4	1	3	1/4	1/4	1		-6	78	373
131	1.0	44	44	1/2	1/2	3/4	1	3	1/4	1/4	1	1	-1	65	374
131	1.0	44	44	1/2	1/2	3/4	1	3	1/4	1/4	1	1	-1	77	374
132	3.0	45	45	0	0	3/4	2	2	3/4	1/2	3/2		-2	34	381
132	3.0	45	45	0	0	3/4	2	2	3/4	1/2	3/2		-2	46	381
132	1.0	45	45	0	0	3/4	2	1	1/4	1/4	1	-1	-4	56	380
132	1.0	45	45	0	0	3/4	2	1	1/4	1/4	1	-1	-2	58	380
132	1.0	45	45	0	0	3/4	2	1	1/4	1/4	1	-1	2	62	380
132	1.0	45	45	0	0	3/4	1	2	1/4	1/4	1	-1	-1	65	379
132	1.0	45	45	0	0	3/4	1	2	1/4	1/4	1	-1	-2	70	379
132	1.0	45	45	0	0	3/4	1	2	1/4	1/4	1	-1	-1	77	379
132	1.0	45	45	0	0	3/4	1	1	1/4	1/4	1		-2	82	376
133	1.5	45	45	1/4	1/4	3/4	1	1	3/8	1/4	3/2		-2	70	377
133	1.5	45	45	1/4	1/4	3/4	1	1	3/8	1/4	3/2		-2	82	377
269/2	0.5	45	45	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	378
269/2	0.5	45	45	5/8	5/8	3/4	1	1	1/8	1/8	1		0	84	378
135	1.0	46	46	0	0	3/4	2	1	1/4	1/4	1		-3	27	387
135	1.0	46	46	0	0	3/4	2	1	1/4	1/4	1		-3	39	387
135	1.5	46	46	0	0	3/4	1	1	3/8	1/4	3/2		0	72	382
135	1.5	46	46	0	0	3/4	1	1	3/8	1/4	3/2		0	84	382
136	1.0	46	46	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	46	388
136	1.0	46	46	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	388
136	1.0	46	46	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	388
136	1.0	46	46	1/4	1/4	3/4	1	2	1/4	1/4	1		-3	63	386
136	1.0	46	46	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	386
273/2	0.5	46	46	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	383
273/2	0.5	46	46	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	82	383
137	0.5	46	46	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	384
137	0.5	46	46	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	80	384
275/2	0.5	46	46	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	385
275/2	0.5	46	46	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	385
138	1.0	47	47	0	0	3/4	2	1	1/4	1/4	1		1	31	394
138	1.0	47	47	0	0	3/4	2	1	1/4	1/4	1		1	43	394
138	1.5	47	47	0	0	3/4	1	1	3/8	1/4	3/2		-1	65	389
138	1.5	47	47	0	0	3/4	1	1	3/8	1/4	3/2		-1	77	389
139	1.0	47	47	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	46	395
139	1.0	47	47	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	395
139	1.0	47	47	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	395
139	1.0	47	47	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	393
139	1.0	47	47	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	70	393
279/2	0.5	47	47	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	63	390
279/2	0.5	47	47	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	75	390
140	0.5	47	47	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	391
140	0.5	47	47	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	391
281/2	0.5	47	47	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60	392
281/2	0.5	47	47	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	392
141	1.0	48	48	0	0	3/4	2	1	1/4	1/4	1		-6	30	401
141	1.0	48	48	0	0	3/4	2	1	1/4	1/4	1		-6	42	401
141	1.5	48	48	0	0	3/4	1	1	3/8	1/4	3/2		-7	59	396
141	1.5	48	48	0	0	3/4	1	1	3/8	1/4	3/2		-7	71	396
142	1.0	48	48	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51	402
142	1.0	48	48	1/4	1/4	3/4	2	1	1/4	1/4	1		-9	57	402
142	1.0	48	48	1/4	1/4	3/4	1	2	1/4	1/4	1		-7	59	400
142	1.0	48	48	1/4	1/4	3/4	1	2	1/4	1/4	1		-3	63	400
142	1.0	48	48	1/4	1/4	3/4	1	2	1/4	1/4	1		-9	69	400
285/2	0.5	48	48	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	397
285/2	0.5	48	48	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73	397
143	0.5	48	48	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	56	398
143	0.5	48	48	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	398
287/2	0.5	48	48	5/8	5/8	3/4	1	1	1/8	1/8	1		3	57	399
287/2	0.5	48	48	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	399
144	1.0	49	49	0	0	3/4	2	1	1/4	1/4	1		-1	29	406
144	1.0	49	49	0	0	3/4	2	1	1/4	1/4	1		-1	41	406
144	2.0	49	49	0	0	3/4	1	1	1/2	1/2	1		-2	58	403
144	2.0	49	49	0	0	3/4	1	1	1/2	1/2	1		-2	70	403
145	1.0	49	49	1/4	1/4	3/4	2	1	1/4	1/4	1		2	50	407
145	1.0	49	49	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56	407
145	1.0	49	49	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	58	405
145	1.0	49	49	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	405
145	1.0	49	49	1/4	1/4	3/4	1	2	1/4	1/4	1		-4	68	405
146	1.0	49	49	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	70	404
146	1.0	49	49	1/2	1/2	3/4	1	1	1/4	1/4	1		-2	82	404
147	1.0	50	50	0	0	3/4	2	1	1/4	1/4	1		-3	27	413
147	1.0	50	50	0	0	3/4	2	1	1/4	1/4	1		-3	39	413
147	1.5	50	50	0	0	3/4	1	1	3/8	1/4	3/2		0	72	408
147	1.5	50	50	0	0	3/4	1	1	3/8	1/4	3/2		0	84	408
148	1.0	50	50	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	46	414
148	1.0	50	50	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	414
148	1.0	50	50	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	414
148	1.0	50	50	1/4	1/4	3/4	1	2	1/4	1/4	1		-3	63	412
148	1.0	50	50	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	412
297/2	0.5	50	50	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	70	409
297/2	0.5	50	50	3/8	3/8	3/4	1	1	1/8	1/8	1		-2	82	409
149	0.5	50	50	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	410
149	0.5	50	50	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	80	410
299/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	411
299/2	0.5	50	50	5/8	5/8	3/4	1	1	1/8	1/8	1		1	79	411
150	1.0	51	51	0	0	3/4	2	1	1/4	1/4	1		1	31	420
150	1.0	51	51	0	0	3/4	2	1	1/4	1/4	1		1	43	420
150	1.5	51	51	0	0	3/4	1	1	3/8	1/4	3/2		-1	65	415
150	1.5	51	51	0	0	3/4	1	1	3/8	1/4	3/2		-1	77	415
151	1.0	51	51	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	46	421
151	1.0	51	51	1/4	1/4	3/4	2	1	1/4	1/4	1		1	55	421
151	1.0	51	51	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	421
151	1.0	51	51	1/4	1/4	3/4	1	2	1/4	1/4	1		1	67	419
151	1.0	51	51	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	70	419
303/2	0.5	51	51	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	63	416
303/2	0.5	51	51	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	75	416
152	0.5	51	51	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	417
152	0.5	51	51	1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	417
305/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8	1/8	1		0	60	418
305/2	0.5	51	51	5/8	5/8	3/4	1	1	1/8	1/8	1		0	72	418
153	1.0	52	52	0	0	3/4	2	1	1/4	1/4	1		-6	30	427
153	1.0	52	52	0	0	3/4	2	1	1/4	1/4	1		-6	42	427
153	1.5	52	52	0	0	3/4	1	1	3/8	1/4	3/2		-7	59	422
153	1.5	52	52	0	0	3/4	1	1	3/8	1/4	3/2		-7	71	422
154	1.0	52	52	1/4	1/4	3/4	2	1	1/4	1/4	1		-3	51	428
154	1.0	52	52	1/4	1/4	3/4	2	1	1/4	1/4	1		-9	57	428
154	1.0	52	52	1/4	1/4	3/4	1	2	1/4	1/4	1		-7	59	426
154	1.0	52	52	1/4	1/4	3/4	1	2	1/4	1/4	1		-3	63	426
154	1.0	52	52	1/4	1/4	3/4	1	2	1/4	1/4	1		-9	69	426
309/2	0.5	52	52	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	61	423
309/2	0.5	52	52	3/8	3/8	3/4	1	1	1/8	1/8	1		-5	73	423
155	0.5	52	52	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	56	424
155	0.5	52	52	1/2	1/2	3/4	1	1	1/8	1/8	1		-4	68	424
311/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8	1/8	1		3	57	425
311/2	0.5	52	52	5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	425
156	1.0	53	53	0	0	3/4	2	1	1/4	1/4	1		-1	29	432
156	1.0	53	53	0	0	3/4	2	1	1/4	1/4	1		-1	41	432
156	2.0	53	53	0	0	3/4	1	1	1/2	1/2	1		-2	58	429
156	2.0	53	53	0	0	3/4	1	1	1/2	1/2	1		-2	70	429
157	1.0	53	53	1/4	1/4	3/4	2	1	1/4	1/4	1		2	50	433
157	1.0	53	53	1/4	1/4	3/4	2	1	1/4	1/4	1		-4	56	433
157	1.0	53	53	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	58	431
157	1.0	53	53	1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	431
157	1.0	53	53	1/4	1/4	3/4	1	2	1/4	1/4	1		-4	68	431
158	1.0	53	53	1/2	1/2	3/4	1	1	1/4	1/4	1		2	62	430
158	1.0	53	53	1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	430
159	1.0	54	54	0	0	3/4	2	1	1/4	1/4	1		-4	32	439
159	1.0	54	54	0	0	3/4	2	1	1/4	1/4	1		-4	44	439
159	1.5	54	54	0	0	3/4	1	1	3/8	1/4	3/2		-5	61	434
159	1.5	54	54	0	0	3/4	1	1	3/8	1/4	3/2		-5	73	434
160	1.0	54	54	1/4	1/4	3/4	2	1	1/4	1/4	1		-1	53	440
160	1.0	54	54	1/4	1/4	3/4	2	1	1/4	1/4	1		-7	59	440
160	1.0	54	54	1/4	1/4	3/4	1	2	1/4	1/4	1		-5	61	438
160	1.0	54	54	1/4	1/4	3/4	1	2	1/4	1/4	1		-1	65	438
160	1.0	54	54	1/4	1/4	3/4	1	2	1/4	1/4	1		-7	71	438
321/2	0.5	54	54	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	63	435
321/2	0.5	54	54	3/8	3/8	3/4	1	1	1/8	1/8	1		-3	75	435
161	0.5	54	54	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	58	436
161	0.5	54	54	1/2	1/2	3/4	1	1	1/8	1/8	1		-2	70	436
323/2	0.5	54	54	5/8	5/8	3/4	1	1	1/8	1/8	1		5	59	437
323/2	0.5	54	54	5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	437
162	1.0	55	55	0	0	3/4	2	1	1/4	1/4	1		1	31	444
162	1.0	55	55	0	0	3/4	2	1	1/4	1/4	1		1	43	444
162	2.0	55	55	0	0	3/4	1	1	1/2	1/2	1		0	60	441
162	2.0	55	55	0	0	3/4	1	1	1/2	1/2	1		0	72	441
163	1.0	55	55	1/4	1/4	3/4	2	1	1/4	1/4	1		4	52	445
163	1.0	55	55	1/4	1/4	3/4	2	1	1/4	1/4	1		-2	58	445
163	1.0	55	55	1/4	1/4	3/4	1	2	1/4	1/4	1		0	60	443
163	1.0	55	55	1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	443
163	1.0	55	55	1/4	1/4	3/4	1	2	1/4	1/4	1		-2	70	443
164	1.0	55	55	1/2	1/2	3/4	1	1	1/4	1/4	1		4	64	442
164	1.0	55	55	1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	442
165	1.5	56	56	0	0	3/4	2	1	3/8	1/4	3/2		-3	63	452
165	1.5	56	56	0	0	3/4	1	1	3/8	1/4	3/2		-3	75	446
166	1.0	56	56	1/4	1/4	3/4	2	2	1/4	1/4	1	1	-2	58	456
166	1.0	56	56	1/4	1/4	3/4	2	2	1/4	1/4	1	1	-5	61	456
166	1.0	56	56	1/4	1/4	3/4	1	2	1/4	1/4	1	1	1	67	450
166	1.0	56	56	1/4	1/4	3/4	1	2	1/4	1/4	1	1	-5	73	450
333/2	0.5	56	56	3/8	3/8	3/4	2	1	1/8	1/8	1		-1	65	453
333/2	0.5	56	56	3/8	3/8	3/4	1	1	1/8	1/8	1		-1	77	447
167	0.5	56	56	1/2	1/2	3/4	2	2	1/8	1/8	1	-1	-2	58	457
167	0.5	56	56	1/2	1/2	3/4	2	2	1/8	1/8	1	-1	-5	61	457
167	0.5	56	56	1/2	1/2	3/4	2	1	1/8	1/8	1		-3	63	454
167	0.5	56	56	1/2	1/2	3/4	1	2	1/8	1/8	1	-1	1	67	451
167	0.5	56	56	1/2	1/2	3/4	1	2	1/8	1/8	1	-1	-5	73	451
167	0.5	56	56	1/2	1/2	3/4	1	1	1/8	1/8	1		-3	75	448
335/2	0.5	56	56	5/8	5/8	3/4	2	1	1/8	1/8	1		-1	65	455
335/2	0.5	56	56	5/8	5/8	3/4	1	1	1/8	1/8	1		-1	77	449
168	1.5	57	57	0	0	3/4	2	1	3/8	1/4	3/2		-6	66	464
168	1.5	57	57	0	0	3/4	1	1	3/8	1/4	3/2		-6	78	458
