quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
329/4	0.25	27	27	11/16	11/16	6/8	1	1	1/16		1/16	1		2	74	321
329/4	0.25	27	27	11/16	11/16	6/8	1	1	1/16		1/16	1		1	79	321
329/4	0.25	27	27	11/16	11/16	6/8	1	1	1/16		1/16	1		-2	82	321
329/4	0.25	27	27	11/16	11/16	6/8	1	1	1/16		1/16	1		2	86	321
165/2	3.0	28	28	0	0	6/8	3	1	3/4		1/2	3/2	-1	-2	34	345
165/2	0.5	28	28	0	0	6/8	2	2	1/8		1/8	1		-2	70	342
165/2	0.5	28	28	0	0	6/8	2	1	1/8		1/8	1	1	2	74	339
331/4	0.5	28	28	1/16	1/16	6/8	1	1	1/8		1/8	1		1	79	333
331/4	0.5	28	28	1/16	1/16	6/8	1	1	1/8		1/8	1		0	84	333
331/4	0.5	28	28	1/16	1/16	6/8	1	1	1/8		1/8	1		4	88	333
331/4	0.5	28	28	1/16	1/16	6/8	1	1	1/8		1/8	1		1	91	333
83	1.0	28	28	1/8	1/8	6/8	2	2	1/4		1/4	1	1	-4	68	343
83	1.0	28	28	1/8	1/8	6/8	2	1	1/4		1/4	1	-1	2	74	340
333/4	0.5	28	28	3/16	3/16	6/8	1	1	1/8		1/8	1		4	76	334
333/4	0.5	28	28	3/16	3/16	6/8	1	1	1/8		1/8	1		-4	80	334
333/4	0.5	28	28	3/16	3/16	6/8	1	1	1/8		1/8	1		0	84	334
333/4	0.5	28	28	3/16	3/16	6/8	1	1	1/8		1/8	1		4	88	334
167/2	0.5	28	28	1/4	1/4	6/8	3	2	1/8		1/8	1		2	62	346
335/4	0.25	28	28	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	74	335
335/4	0.25	28	28	5/16	5/16	6/8	1	1	1/16		1/16	1	1	1	79	335
335/4	0.25	28	28	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-2	82	335
335/4	0.25	28	28	5/16	5/16	6/8	1	1	1/16		1/16	1	1	2	86	335
84	0.5	28	28	3/8	3/8	6/8	3	2	1/8		1/8	1		-4	56	347
84	1.0	28	28	3/8	3/8	6/8	2	2	1/4		1/4	1	-1	-4	68	344
84	1.5	28	28	3/8	3/8	6/8	2	1	3/8		1/4	3/2		-4	68	341
84	0.5	28	28	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	2	74	336
84	0.5	28	28	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	1	79	336
84	0.5	28	28	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-2	82	336
84	0.5	28	28	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	2	86	336
169/2	0.5	28	28	1/2	1/2	6/8	3	2	1/8		1/8	1		-2	46	348
169/2	0.5	28	28	1/2	1/2	6/8	1	1	1/8		1/8	1		1	79	337
169/2	0.5	28	28	1/2	1/2	6/8	1	1	1/8		1/8	1		0	84	337
169/2	0.5	28	28	1/2	1/2	6/8	1	1	1/8		1/8	1		4	88	337
169/2	0.5	28	28	1/2	1/2	6/8	1	1	1/8		1/8	1		1	91	337
85	0.5	28	28	5/8	5/8	6/8	3	2	1/8		1/8	1		-2	34	349
85	0.5	28	28	5/8	5/8	6/8	1	1	1/8		1/8	1		4	76	338
85	0.5	28	28	5/8	5/8	6/8	1	1	1/8		1/8	1		-4	80	338
85	0.5	28	28	5/8	5/8	6/8	1	1	1/8		1/8	1		0	84	338
85	0.5	28	28	5/8	5/8	6/8	1	1	1/8		1/8	1		4	88	338
171/2	3.0	29	29	0	0	6/8	3	1	3/4		1/2	3/2		-5	25	357
171/2	3.0	29	29	0	0	6/8	3	1	3/4		1/2	3/2		-5	37	357
171/2	0.5	29	29	0	0	6/8	1	1	1/8		1/8	1		-3	75	350
171/2	0.5	29	29	0	0	6/8	1	1	1/8		1/8	1		-1	77	350
171/2	0.5	29	29	0	0	6/8	1	1	1/8		1/8	1		-4	80	350
171/2	0.5	29	29	0	0	6/8	1	1	1/8		1/8	1		-3	87	350
86	0.75	29	29	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-1	77	351
86	0.75	29	29	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-4	80	351
86	0.75	29	29	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-5	85	351
86	0.75	29	29	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-1	89	351
1385/16	0.0625	29	29	17/64	17/64	6/8	3	2	1/64		1/64	1		-4	44	358
693/8	0.0625	29	29	9/32	9/32	6/8	3	2	1/64		1/64	1		-2	46	359
1387/16	0.0625	29	29	19/64	19/64	6/8	3	2	1/64		1/64	1		-5	49	360
347/4	0.0625	29	29	5/16	5/16	6/8	3	2	1/64		1/64	1		-1	53	361
347/4	0.25	29	29	5/16	5/16	6/8	1	1	1/16		1/16	1		-4	68	352
347/4	0.25	29	29	5/16	5/16	6/8	1	1	1/16		1/16	1		-3	75	352
347/4	0.25	29	29	5/16	5/16	6/8	1	1	1/16		1/16	1		-1	77	352
347/4	0.25	29	29	5/16	5/16	6/8	1	1	1/16		1/16	1		-4	80	352
1389/16	0.0625	29	29	21/64	21/64	6/8	3	2	1/64		1/64	1	1	-4	56	362
695/8	0.0625	29	29	11/32	11/32	6/8	3	2	1/64		1/64	1	1	-2	58	363
1391/16	0.0625	29	29	23/64	23/64	6/8	3	2	1/64		1/64	1	1	-5	61	364
87	1.5	29	29	3/8	3/8	6/8	3	2	3/8		1/4	3/2	-1	-4	56	365
87	1.5	29	29	3/8	3/8	6/8	3	2	3/8		1/4	3/2	-1	-2	58	365
87	0.75	29	29	3/8	3/8	6/8	2	1	3/16		1/8	3/2	-1	-5	61	355
87	0.75	29	29	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-1	65	355
87	0.75	29	29	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-2	70	353
87	0.75	29	29	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-5	73	353
87	0.75	29	29	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-1	77	353
87	0.75	29	29	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-2	82	353
351/4	0.75	29	29	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	-3	63	356
351/4	0.75	29	29	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	-1	65	356
351/4	0.75	29	29	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	-4	68	356
351/4	0.75	29	29	9/16	9/16	6/8	1	1	3/16		1/8	3/2	1	-3	75	354
351/4	0.75	29	29	9/16	9/16	6/8	1	1	3/16		1/8	3/2	1	-1	77	354
351/4	0.75	29	29	9/16	9/16	6/8	1	1	3/16		1/8	3/2	1	-4	80	354
351/4	0.75	29	29	9/16	9/16	6/8	1	1	3/16		1/8	3/2	1	-3	87	354
177/2	0.75	30	30	0	0	6/8	2	1	3/16		1/8	3/2	-1	-3	63	370
177/2	0.75	30	30	0	0	6/8	2	1	3/16		1/8	3/2	-1	-1	65	370
177/2	0.75	30	30	0	0	6/8	2	1	3/16		1/8	3/2	-1	-4	68	370
177/2	0.75	30	30	0	0	6/8	1	1	3/16		1/8	3/2	-1	-3	75	366
177/2	0.75	30	30	0	0	6/8	1	1	3/16		1/8	3/2	-1	-1	77	366
177/2	0.75	30	30	0	0	6/8	1	1	3/16		1/8	3/2	-1	-4	80	366
177/2	0.75	30	30	0	0	6/8	1	1	3/16		1/8	3/2	-1	-3	87	366
357/4	0.75	30	30	3/16	3/16	6/8	2	1	3/16		1/8	3/2		-1	65	371
357/4	0.75	30	30	3/16	3/16	6/8	2	1	3/16		1/8	3/2		-4	68	371
357/4	0.75	30	30	3/16	3/16	6/8	2	1	3/16		1/8	3/2		-5	73	371
357/4	0.75	30	30	3/16	3/16	6/8	1	1	3/16		1/8	3/2		-1	77	367
357/4	0.75	30	30	3/16	3/16	6/8	1	1	3/16		1/8	3/2		-4	80	367
357/4	0.75	30	30	3/16	3/16	6/8	1	1	3/16		1/8	3/2		-5	85	367
357/4	0.75	30	30	3/16	3/16	6/8	1	1	3/16		1/8	3/2		-1	89	367
90	0.75	30	30	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-4	56	374
90	0.75	30	30	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-3	63	372
90	0.75	30	30	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-1	65	372
90	0.75	30	30	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-4	68	368
90	0.75	30	30	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-3	75	368
90	0.75	30	30	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-1	77	368
90	0.75	30	30	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-4	80	368
363/4	0.75	30	30	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-2	58	375
363/4	0.75	30	30	9/16	9/16	6/8	2	1	3/16		1/8	3/2		2	62	373
363/4	0.75	30	30	9/16	9/16	6/8	2	1	3/16		1/8	3/2		-6	66	373
363/4	0.75	30	30	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	70	369
363/4	0.75	30	30	9/16	9/16	6/8	1	1	3/16		1/8	3/2		2	74	369
363/4	0.75	30	30	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-6	78	369
363/4	0.75	30	30	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	82	369
183/2	3.0	31	31	0	0	6/8	3	1	3/4		1/2	3/2		-9	45	383
183/2	3.0	31	31	0	0	6/8	3	1	3/4		1/2	3/2		-3	51	383
183/2	3.0	31	31	0	0	6/8	2	1	3/4		1/2	3/2		-5	61	382
183/2	3.0	31	31	0	0	6/8	2	1	3/4		1/2	3/2		-3	63	382
183/2	3.0	31	31	0	0	6/8	2	1	3/4		1/2	3/2		1	67	382
183/2	0.5	31	31	0	0	6/8	1	1	1/8		1/8	1		-7	71	376
183/2	0.5	31	31	0	0	6/8	1	1	1/8		1/8	1		-3	75	376
92	0.75	31	31	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-5	73	377
92	0.75	31	31	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-1	77	377
371/4	0.25	31	31	5/16	5/16	6/8	1	1	1/16		1/16	1		-7	71	378
371/4	0.25	31	31	5/16	5/16	6/8	1	1	1/16		1/16	1		-3	75	378
93	0.5	31	31	3/8	3/8	6/8	1	1	1/8		1/8	1		-9	69	379
93	0.5	31	31	3/8	3/8	6/8	1	1	1/8		1/8	1		-5	73	379
187/2	0.5	31	31	1/2	1/2	6/8	1	1	1/8		1/8	1		-7	71	380
187/2	0.5	31	31	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	75	380
94	0.5	31	31	5/8	5/8	6/8	1	1	1/8		1/8	1		-5	73	381
94	0.5	31	31	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	77	381
189/2	3.0	32	32	0	0	6/8	3	1	3/4		1/2	3/2		-6	42	394
189/2	3.0	32	32	0	0	6/8	3	1	3/4		1/2	3/2		-5	49	394
189/2	3.0	32	32	0	0	6/8	3	1	3/4		1/2	3/2		-9	57	394
189/2	3.0	32	32	0	0	6/8	2	1	3/4		1/2	3/2		-5	61	390
189/2	3.0	32	32	0	0	6/8	2	1	3/4		1/2	3/2		-3	63	390
189/2	1.0	32	32	0	0	6/8	2	2	1/4		1/4	1	1	-4	68	391
189/2	0.5	32	32	0	0	6/8	1	1	1/8		1/8	1		-7	71	384
189/2	0.5	32	32	0	0	6/8	1	1	1/8		1/8	1		-3	75	384
95	0.75	32	32	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-5	73	385
95	0.75	32	32	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-1	77	385
191/2	0.5	32	32	1/4	1/4	6/8	2	2	1/8		1/8	1	-1	-4	68	392
383/4	0.25	32	32	5/16	5/16	6/8	1	1	1/16		1/16	1		-7	71	386
383/4	0.25	32	32	5/16	5/16	6/8	1	1	1/16		1/16	1		-3	75	386
96	1.0	32	32	3/8	3/8	6/8	2	2	1/4		1/4	1		-6	66	393
96	0.5	32	32	3/8	3/8	6/8	1	1	1/8		1/8	1		-9	69	387
96	0.5	32	32	3/8	3/8	6/8	1	1	1/8		1/8	1		-5	73	387
193/2	0.5	32	32	1/2	1/2	6/8	1	1	1/8		1/8	1		-7	71	388
193/2	0.5	32	32	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	75	388
97	0.5	32	32	5/8	5/8	6/8	1	1	1/8		1/8	1		-5	73	389
97	0.5	32	32	5/8	5/8	6/8	1	1	1/8		1/8	1		-1	77	389
195/2	3.0	33	33	0	0	6/8	3	1	3/4		1/2	3/2		-1	41	401
195/2	1.5	33	33	0	0	6/8	3	2	3/8		1/4	3/2		-5	49	402
195/2	0.5	33	33	0	0	6/8	3	3	1/8		1/8	1		-4	56	405
195/2	0.5	33	33	0	0	6/8	1	2	1/8		1/8	1		-4	68	396
195/2	3.0	33	33	0	0	6/8	1	1	3/4		1/2	3/2		-5	73	395
195/2	0.5	33	33	0	0	6/8	1	2	1/8		1/8	1		-4	80	396
98	0.75	33	33	1/8	1/8	6/8	3	3	3/16		1/8	3/2		-1	53	406
98	0.75	33	33	1/8	1/8	6/8	1	2	3/16		1/8	3/2		-1	65	397
98	0.75	33	33	1/8	1/8	6/8	1	2	3/16		1/8	3/2		-1	77	397
395/4	0.25	33	33	5/16	5/16	6/8	3	3	1/16		1/16	1		-4	44	407
395/4	0.25	33	33	5/16	5/16	6/8	1	2	1/16		1/16	1		-4	56	398
395/4	0.25	33	33	5/16	5/16	6/8	1	2	1/16		1/16	1		-4	68	398
99	0.75	33	33	3/8	3/8	6/8	3	2	3/16		1/8	3/2		-2	46	403
99	0.75	33	33	3/8	3/8	6/8	3	2	3/16		1/8	3/2		-1	53	403
99	0.75	33	33	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-2	58	399
99	0.75	33	33	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-1	65	399
99	0.75	33	33	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-4	68	399
99	0.75	33	33	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-2	70	399
399/4	0.75	33	33	9/16	9/16	6/8	3	2	3/16		1/8	3/2		-2	58	404
399/4	0.75	33	33	9/16	9/16	6/8	1	2	3/16		1/8	3/2		-2	70	400
399/4	0.75	33	33	9/16	9/16	6/8	1	2	3/16		1/8	3/2		-2	82	400
201/2	3.0	34	34	0	0	6/8	3	1	3/4		1/2	3/2		-3	39	421
201/2	3.0	34	34	0	0	6/8	3	1	3/4		1/2	3/2		-4	44	421
201/2	3.0	34	34	0	0	6/8	3	1	3/4		1/2	3/2		-6	54	421
201/2	3.0	34	34	0	0	6/8	3	2	3/4		1/2	3/2		-4	56	422
201/2	0.25	34	34	0	0	6/8	2	1	1/16		1/16	1		-5	61	415
201/2	3.0	34	34	0	0	6/8	1	1	3/4		1/2	3/2		-4	68	408
201/2	0.25	34	34	0	0	6/8	1	2	1/16		1/16	1		-5	73	409
201/2	3.0	34	34	0	0	6/8	1	1	3/4		1/2	3/2		-4	80	408
403/4	0.25	34	34	1/16	1/16	6/8	2	1	1/16		1/16	1		-1	65	416
403/4	0.25	34	34	1/16	1/16	6/8	1	2	1/16		1/16	1		-1	77	410
101	1.0	34	34	1/8	1/8	6/8	2	1	1/4		1/4	1		-3	63	417
101	1.0	34	34	1/8	1/8	6/8	1	2	1/4		1/4	1		-3	75	411
102	0.5	34	34	3/8	3/8	6/8	2	1	1/8		1/8	1		-5	61	418
102	0.5	34	34	3/8	3/8	6/8	1	2	1/8		1/8	1		-5	73	412
205/2	0.5	34	34	1/2	1/2	6/8	2	1	1/8		1/8	1		-5	61	419
205/2	0.5	34	34	1/2	1/2	6/8	1	2	1/8		1/8	1		-5	73	413
103	0.5	34	34	5/8	5/8	6/8	2	1	1/8		1/8	1		-1	65	420
103	0.5	34	34	5/8	5/8	6/8	1	2	1/8		1/8	1		-1	77	414
207/2	3.0	35	35	0	0	6/8	3	1	3/4		1/2	3/2		-1	41	434
207/2	1.5	35	35	0	0	6/8	3	2	3/8		1/4	3/2		-5	49	435
207/2	0.5	35	35	0	0	6/8	3	3	1/8		1/8	1		-4	56	436
207/2	0.5	35	35	0	0	6/8	2	1	1/8		1/8	1		-3	63	430
207/2	0.5	35	35	0	0	6/8	1	2	1/8		1/8	1		-4	68	425
207/2	0.5	35	35	0	0	6/8	1	1	1/8		1/8	1		-3	75	423
207/2	0.5	35	35	0	0	6/8	1	2	1/8		1/8	1		-4	80	425
104	0.75	35	35	1/8	1/8	6/8	3	3	3/16		1/8	3/2		-1	53	437
104	1.0	35	35	1/8	1/8	6/8	2	1	1/4		1/4	1		-5	61	431
104	0.75	35	35	1/8	1/8	6/8	1	2	3/16		1/8	3/2		-1	65	426
104	1.0	35	35	1/8	1/8	6/8	1	1	1/4		1/4	1		-5	73	424
104	0.75	35	35	1/8	1/8	6/8	1	2	3/16		1/8	3/2		-1	77	426
419/4	0.25	35	35	5/16	5/16	6/8	3	3	1/16		1/16	1		-4	44	438
419/4	0.25	35	35	5/16	5/16	6/8	1	2	1/16		1/16	1		-4	56	427
419/4	0.25	35	35	5/16	5/16	6/8	1	2	1/16		1/16	1		-4	68	427
105	0.75	35	35	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-2	46	432
105	0.75	35	35	3/8	3/8	6/8	2	1	3/16		1/8	3/2		-1	53	432
105	0.75	35	35	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-2	58	428
105	0.75	35	35	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-1	65	428
105	0.75	35	35	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-4	68	428
105	0.75	35	35	3/8	3/8	6/8	1	2	3/16		1/8	3/2		-2	70	428
423/4	0.75	35	35	9/16	9/16	6/8	2	1	3/16		1/8	3/2	1	-5	61	433
423/4	0.75	35	35	9/16	9/16	6/8	1	2	3/16		1/8	3/2	1	-5	73	429
423/4	0.75	35	35	9/16	9/16	6/8	1	2	3/16		1/8	3/2	1	-5	85	429
213/2	0.5	36	36	0	0	6/8	2	1	1/8		1/8	1	-1	-5	61	451
213/2	1.0	36	36	0	0	6/8	2	2	1/4		1/4	1	1	4	64	457
213/2	1.0	36	36	0	0	6/8	2	2	1/4		1/4	1	1	-6	66	457
213/2	0.5	36	36	0	0	6/8	1	1	1/8		1/8	1	-1	-5	73	439
213/2	1.0	36	36	0	0	6/8	1	2	1/4		1/4	1	1	-3	75	445
213/2	1.0	36	36	0	0	6/8	1	2	1/4		1/4	1	1	-6	78	445
213/2	0.5	36	36	0	0	6/8	1	1	1/8		1/8	1	-1	-5	85	439
107	0.75	36	36	1/8	1/8	6/8	2	1	3/16		1/8	3/2		-2	58	452
107	0.75	36	36	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-2	70	440
107	0.75	36	36	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-2	82	440
215/2	0.25	36	36	1/4	1/4	6/8	2	2	1/16		1/16	1	-1	4	64	458
215/2	0.25	36	36	1/4	1/4	6/8	2	2	1/16		1/16	1	-1	-6	66	458
215/2	0.25	36	36	1/4	1/4	6/8	1	2	1/16		1/16	1	-1	-3	75	446
215/2	0.25	36	36	1/4	1/4	6/8	1	2	1/16		1/16	1	-1	-6	78	446
431/4	0.25	36	36	5/16	5/16	6/8	2	1	1/16		1/16	1		-5	61	453
431/4	0.25	36	36	5/16	5/16	6/8	2	2	1/16		1/16	1	1	-8	64	459
431/4	0.25	36	36	5/16	5/16	6/8	2	2	1/16		1/16	1	1	-4	68	459
431/4	0.25	36	36	5/16	5/16	6/8	1	1	1/16		1/16	1		-5	73	441
431/4	0.25	36	36	5/16	5/16	6/8	1	2	1/16		1/16	1	1	-1	77	447
431/4	0.25	36	36	5/16	5/16	6/8	1	2	1/16		1/16	1	1	-4	80	447
431/4	0.25	36	36	5/16	5/16	6/8	1	1	1/16		1/16	1		-5	85	441
108	0.5	36	36	3/8	3/8	6/8	3	1	1/8		1/8	1		-2	58	460
108	0.5	36	36	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-8	64	454
108	0.5	36	36	3/8	3/8	6/8	2	1	1/8		1/8	1	-1	-4	68	454
108	0.5	36	36	3/8	3/8	6/8	1	1	1/8		1/8	1		-2	70	442
108	0.5	36	36	3/8	3/8	6/8	1	2	1/8		1/8	1	-1	-1	77	448
108	0.5	36	36	3/8	3/8	6/8	1	2	1/8		1/8	1	-1	-4	80	448
108	0.5	36	36	3/8	3/8	6/8	1	1	1/8		1/8	1		-2	82	442
217/2	0.5	36	36	1/2	1/2	6/8	3	1	1/8		1/8	1		-5	61	461
217/2	0.5	36	36	1/2	1/2	6/8	2	1	1/8		1/8	1		-6	66	455
217/2	0.5	36	36	1/2	1/2	6/8	2	1	1/8		1/8	1		-2	70	455
217/2	0.5	36	36	1/2	1/2	6/8	1	1	1/8		1/8	1		-5	73	443
217/2	0.5	36	36	1/2	1/2	6/8	1	2	1/8		1/8	1		-6	78	449
217/2	0.5	36	36	1/2	1/2	6/8	1	2	1/8		1/8	1		-2	82	449
217/2	0.5	36	36	1/2	1/2	6/8	1	1	1/8		1/8	1		-5	85	443
109	0.5	36	36	5/8	5/8	6/8	3	1	1/8		1/8	1		-2	58	462
109	0.5	36	36	5/8	5/8	6/8	2	1	1/8		1/8	1		-8	64	456
109	0.5	36	36	5/8	5/8	6/8	2	1	1/8		1/8	1		-4	68	456
109	0.5	36	36	5/8	5/8	6/8	1	1	1/8		1/8	1		-2	70	444
109	0.5	36	36	5/8	5/8	6/8	1	2	1/8		1/8	1		-1	77	450
109	0.5	36	36	5/8	5/8	6/8	1	2	1/8		1/8	1		-4	80	450
109	0.5	36	36	5/8	5/8	6/8	1	1	1/8		1/8	1		-2	82	444
219/2	0.5	37	37	0	0	6/8	2	1	1/8		1/8	1		-3	63	469
219/2	0.5	37	37	0	0	6/8	2	1	1/8		1/8	1		-6	66	469
219/2	0.5	37	37	0	0	6/8	2	1	1/8		1/8	1		-2	70	469
219/2	0.5	37	37	0	0	6/8	1	1	1/8		1/8	1		-3	75	463
219/2	0.5	37	37	0	0	6/8	1	1	1/8		1/8	1		-6	78	463
219/2	0.5	37	37	0	0	6/8	1	1	1/8		1/8	1		-2	82	463
219/2	0.5	37	37	0	0	6/8	1	1	1/8		1/8	1		-3	87	463
110	0.75	37	37	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-7	59	464
110	0.75	37	37	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-3	63	464
110	0.75	37	37	1/8	1/8	6/8	1	1	3/16		1/8	3/2		-6	66	464
110	1.0	37	37	1/8	1/8	6/8	2	1	1/4		1/4	1		-7	71	470
110	1.0	37	37	1/8	1/8	6/8	2	1	1/4		1/4	1		-3	75	470
110	1.0	37	37	1/8	1/8	6/8	2	1	1/4		1/4	1		-6	78	470
443/4	0.25	37	37	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-7	83	465
443/4	0.25	37	37	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-3	87	465
443/4	0.25	37	37	5/16	5/16	6/8	1	1	1/16		1/16	1	1	-6	90	465
111	1.0	37	37	3/8	3/8	6/8	2	1	1/4		1/4	1		-4	68	471
111	1.0	37	37	3/8	3/8	6/8	2	1	1/4		1/4	1		-7	71	471
111	1.0	37	37	3/8	3/8	6/8	2	1	1/4		1/4	1		-3	75	471
111	0.5	37	37	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-7	83	466
111	0.5	37	37	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-3	87	466
111	0.5	37	37	3/8	3/8	6/8	1	1	1/8		1/8	1	-1	-6	90	466
223/2	0.5	37	37	1/2	1/2	6/8	1	1	1/8		1/8	1		-7	59	467
223/2	0.5	37	37	1/2	1/2	6/8	1	1	1/8		1/8	1		-3	63	467
223/2	0.5	37	37	1/2	1/2	6/8	1	1	1/8		1/8	1		-6	66	467
112	0.5	37	37	5/8	5/8	6/8	2	1	1/8		1/8	1		-7	71	472
112	0.5	37	37	5/8	5/8	6/8	2	1	1/8		1/8	1		-3	75	472
112	0.5	37	37	5/8	5/8	6/8	2	1	1/8		1/8	1		-6	78	472
112	0.5	37	37	5/8	5/8	6/8	1	1	1/8		1/8	1		-7	83	468
112	0.5	37	37	5/8	5/8	6/8	1	1	1/8		1/8	1		-3	87	468
112	0.5	37	37	5/8	5/8	6/8	1	1	1/8		1/8	1		-6	90	468
225/2	0.75	38	38	0	0	6/8	3	1	3/16		1/8	3/2		-3	27	478
225/2	0.75	38	38	0	0	6/8	3	1	3/16		1/8	3/2		-2	34	478
225/2	0.75	38	38	0	0	6/8	3	1	3/16		1/8	3/2		-3	39	478
225/2	0.5	38	38	0	0	6/8	1	1	1/8		1/8	1		-3	63	473
225/2	0.5	38	38	0	0	6/8	1	1	1/8		1/8	1		-6	66	473
225/2	0.5	38	38	0	0	6/8	1	1	1/8		1/8	1		-2	70	473
225/2	0.5	38	38	0	0	6/8	1	1	1/8		1/8	1		-3	75	473
113	0.5	38	38	1/8	1/8	6/8	1	1	1/8		1/8	1		-5	61	474
113	0.5	38	38	1/8	1/8	6/8	1	1	1/8		1/8	1		-1	65	474
113	0.5	38	38	1/8	1/8	6/8	1	1	1/8		1/8	1		-4	68	474
113	0.5	38	38	1/8	1/8	6/8	1	1	1/8		1/8	1		-5	73	474
453/4	0.75	38	38	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-6	30	479
453/4	0.75	38	38	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-5	37	479
453/4	0.75	38	38	3/16	3/16	6/8	3	1	3/16		1/8	3/2		-6	42	479
227/2	0.5	38	38	1/4	1/4	6/8	1	1	1/8		1/8	1		-5	61	475
227/2	0.5	38	38	1/4	1/4	6/8	1	1	1/8		1/8	1		-1	65	475
227/2	0.5	38	38	1/4	1/4	6/8	1	1	1/8		1/8	1		-4	68	475
227/2	0.5	38	38	1/4	1/4	6/8	1	1	1/8		1/8	1		-5	73	475
114	0.75	38	38	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-4	32	480
114	0.75	38	38	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-3	39	480
114	0.75	38	38	3/8	3/8	6/8	3	1	3/16		1/8	3/2		-4	44	480
114	0.75	38	38	3/8	3/8	6/8	1	1	3/16		1/8	3/2		0	60	476
114	0.75	38	38	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-3	63	476
114	0.75	38	38	3/8	3/8	6/8	1	1	3/16		1/8	3/2		-6	66	476
114	0.75	38	38	3/8	3/8	6/8	1	1	3/16		1/8	3/2		0	72	476
459/4	0.75	38	38	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-2	34	481
459/4	0.75	38	38	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-1	41	481
459/4	0.75	38	38	9/16	9/16	6/8	3	1	3/16		1/8	3/2		-2	46	481
459/4	0.75	38	38	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	58	477
459/4	0.75	38	38	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-5	61	477
459/4	0.75	38	38	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-1	65	477
459/4	0.75	38	38	9/16	9/16	6/8	1	1	3/16		1/8	3/2		-2	70	477
231/2	3.0	39	39	0	0	6/8	3	1	3/4		1/2	3/2		-6	30	487
231/2	3.0	39	39	0	0	6/8	3	1	3/4		1/2	3/2		-5	37	487
231/2	3.0	39	39	0	0	6/8	3	1	3/4		1/2	3/2		-6	42	487
231/2	3.0	39	39	0	0	6/8	1	1	3/4		1/2	3/2		-2	82	482
