quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
149/3	0.3333333333333333	13	13	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-3	75	125
149/3	0.3333333333333333	13	13	5/12	5/12	4/4	1	1	1/12		1/8	2/3		-4	80	125
50	1.0	13	13	1/2	1/2	4/4	2	1	1/4		1/4	1		-8	52	134
50	1.0	13	13	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	134
50	1.0	13	13	1/2	1/2	4/4	2	1	1/4		1/4	1		-5	61	134
50	1.0	13	13	1/2	1/2	4/4	2	1	1/4		1/4	1		-8	64	134
50	0.3333333333333333	13	13	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-4	68	126
50	0.3333333333333333	13	13	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-5	73	126
50	0.3333333333333333	13	13	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-3	75	126
50	0.3333333333333333	13	13	1/2	1/2	4/4	1	1	1/12		1/8	2/3		-4	80	126
151/3	0.3333333333333333	13	13	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-4	68	127
151/3	0.3333333333333333	13	13	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-5	73	127
151/3	0.3333333333333333	13	13	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-3	75	127
151/3	0.3333333333333333	13	13	7/12	7/12	4/4	1	1	1/12		1/8	2/3		-4	80	127
152/3	0.3333333333333333	13	13	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-4	68	128
152/3	0.3333333333333333	13	13	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-5	73	128
152/3	0.3333333333333333	13	13	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-3	75	128
152/3	0.3333333333333333	13	13	2/3	2/3	4/4	1	1	1/12		1/8	2/3		-4	80	128
51	1.0	13	13	3/4	3/4	4/4	2	1	1/4		1/4	1		-8	52	135
51	1.0	13	13	3/4	3/4	4/4	2	1	1/4		1/4	1		-4	56	135
51	1.0	13	13	3/4	3/4	4/4	2	1	1/4		1/4	1		-5	61	135
51	1.0	13	13	3/4	3/4	4/4	2	1	1/4		1/4	1		-8	64	135
51	0.3333333333333333	13	13	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-4	68	129
51	1.0	13	13	3/4	3/4	4/4	1	2	1/4		1/4	1		-5	73	132
51	1.0	13	13	3/4	3/4	4/4	1	2	1/4		1/4	1		-3	75	132
51	0.3333333333333333	13	13	3/4	3/4	4/4	1	1	1/12		1/8	2/3		-4	80	129
154/3	0.3333333333333333	13	13	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-2	70	130
154/3	0.3333333333333333	13	13	5/6	5/6	4/4	1	1	1/12		1/8	2/3		-2	82	130
155/3	0.3333333333333333	13	13	11/12	11/12	4/4	1	1	1/12		1/8	2/3		0	72	131
155/3	0.3333333333333333	13	13	11/12	11/12	4/4	1	1	1/12		1/8	2/3		0	84	131
52	4.0	14	14	0	0	4/4	3	1	1		1	1	0	-4	32	146
52	1.0	14	14	0	0	4/4	2	1	1/4		1/4	1		-3	51	142
52	1.0	14	14	0	0	4/4	2	1	1/4		1/4	1		-4	56	142
52	1.0	14	14	0	0	4/4	2	1	1/4		1/4	1		-3	63	142
52	1.0	14	14	0	0	4/4	2	1	1/4		1/4	1		-1	65	142
52	0.5	14	14	0	0	4/4	1	1	1/8		1/8	1		0	72	137
52	1.0	14	14	0	0	4/4	1	2	1/4		1/4	1		-4	80	139
52	0.5	14	14	0	0	4/4	1	1	1/8		1/8	1		0	84	137
105/2	0.5	14	14	1/8	1/8	4/4	1	1	1/8		1/8	1		-2	70	138
105/2	0.5	14	14	1/8	1/8	4/4	1	1	1/8		1/8	1		-2	82	138
53	1.0	14	14	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	143
53	1.0	14	14	1/4	1/4	4/4	2	1	1/4		1/4	1		-4	56	143
53	1.0	14	14	1/4	1/4	4/4	2	1	1/4		1/4	1		-5	61	143
53	1.0	14	14	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	65	143
53	2.0	14	14	1/4	1/4	4/4	1	2	1/2		1/2	1		-2	70	140
53	2.0	14	14	1/4	1/4	4/4	1	2	1/2		1/2	1		-4	80	140
53	2.0	14	14	1/4	1/4	4/4	1	2	1/2		1/2	1		-2	82	140
54	1.0	14	14	1/2	1/2	4/4	2	1	1/4		1/4	1		-4	56	144
54	1.0	14	14	1/2	1/2	4/4	2	1	1/4		1/4	1		-5	61	144
54	1.0	14	14	1/2	1/2	4/4	2	1	1/4		1/4	1		-1	65	144
54	1.0	14	14	1/2	1/2	4/4	2	1	1/4		1/4	1		-4	68	144
55	1.0	14	14	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	58	145
55	1.0	14	14	3/4	3/4	4/4	2	1	1/4		1/4	1		-5	61	145
55	1.0	14	14	3/4	3/4	4/4	2	1	1/4		1/4	1		-1	65	145
55	1.0	14	14	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	70	145
55	1.0	14	14	3/4	3/4	4/4	1	2	1/4		1/4	1		-5	73	141
55	1.0	14	14	3/4	3/4	4/4	1	2	1/4		1/4	1		-2	82	141
55	1.0	14	14	3/4	3/4	4/4	1	2	1/4		1/4	1		-5	85	141
56	1.0	15	15	0	0	4/4	3	1	1/4		1/4	1	-1	-4	32	159
56	2.0	15	15	0	0	4/4	2	1	1/2		1/2	1		0	60	155
56	2.0	15	15	0	0	4/4	2	1	1/2		1/2	1		-6	66	155
56	2.0	15	15	0	0	4/4	2	1	1/2		1/2	1		3	69	155
56	2.0	15	15	0	0	4/4	2	1	1/2		1/2	1		0	72	155
56	1.0	15	15	0	0	4/4	1	1	1/4		1/4	1	1	-1	77	147
56	2.0	15	15	0	0	4/4	1	2	1/2		1/2	1		3	81	153
56	2.0	15	15	0	0	4/4	1	2	1/2		1/2	1		0	84	153
56	1.0	15	15	0	0	4/4	1	1	1/4		1/4	1	1	-1	89	147
57	3.0	15	15	1/4	1/4	4/4	3	1	3/4		1/2	3/2	1	-4	32	160
57	0.3333333333333333	15	15	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	-1	77	148
57	0.3333333333333333	15	15	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	-1	89	148
172/3	0.3333333333333333	15	15	1/3	1/3	4/4	1	1	1/12		1/8	2/3		0	72	149
172/3	0.3333333333333333	15	15	1/3	1/3	4/4	1	1	1/12		1/8	2/3		0	84	149
173/3	0.3333333333333333	15	15	5/12	5/12	4/4	1	1	1/12		1/8	2/3		0	72	150
173/3	0.3333333333333333	15	15	5/12	5/12	4/4	1	1	1/12		1/8	2/3		0	84	150
58	1.0	15	15	1/2	1/2	4/4	2	2	1/4		1/4	1		-5	61	157
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2		1/2	1		-5	61	156
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2		1/2	1		1	67	156
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	70	156
58	2.0	15	15	1/2	1/2	4/4	2	1	1/2		1/2	1		-5	73	156
58	1.0	15	15	1/2	1/2	4/4	1	1	1/4		1/4	1	1	-1	77	151
58	2.0	15	15	1/2	1/2	4/4	1	2	1/2		1/2	1		-2	82	154
58	2.0	15	15	1/2	1/2	4/4	1	2	1/2		1/2	1		-5	85	154
58	1.0	15	15	1/2	1/2	4/4	1	1	1/4		1/4	1	1	-1	89	151
59	1.0	15	15	3/4	3/4	4/4	2	2	1/4		1/4	1		0	60	158
59	1.0	15	15	3/4	3/4	4/4	1	1	1/4		1/4	1	-1	-1	77	152
59	1.0	15	15	3/4	3/4	4/4	1	1	1/4		1/4	1	-1	-1	89	152
60	1.0	16	16	0	0	4/4	3	1	1/4		1/4	1	-1	-4	32	173
60	2.0	16	16	0	0	4/4	2	1	1/2		1/2	1		0	60	169
60	2.0	16	16	0	0	4/4	2	1	1/2		1/2	1		-6	66	169
60	2.0	16	16	0	0	4/4	2	1	1/2		1/2	1		3	69	169
60	2.0	16	16	0	0	4/4	2	1	1/2		1/2	1		0	72	169
60	1.0	16	16	0	0	4/4	1	1	1/4		1/4	1	1	-1	77	161
60	2.0	16	16	0	0	4/4	1	2	1/2		1/2	1		3	81	167
60	2.0	16	16	0	0	4/4	1	2	1/2		1/2	1		0	84	167
60	1.0	16	16	0	0	4/4	1	1	1/4		1/4	1	1	-1	89	161
61	3.0	16	16	1/4	1/4	4/4	3	1	3/4		1/2	3/2		-4	32	174
61	0.3333333333333333	16	16	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	-1	77	162
61	0.3333333333333333	16	16	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	-1	89	162
184/3	0.3333333333333333	16	16	1/3	1/3	4/4	1	1	1/12		1/8	2/3		0	72	163
184/3	0.3333333333333333	16	16	1/3	1/3	4/4	1	1	1/12		1/8	2/3		0	84	163
185/3	0.3333333333333333	16	16	5/12	5/12	4/4	1	1	1/12		1/8	2/3		0	72	164
185/3	0.3333333333333333	16	16	5/12	5/12	4/4	1	1	1/12		1/8	2/3		0	84	164
62	1.0	16	16	1/2	1/2	4/4	2	2	1/4		1/4	1		-5	61	171
62	2.0	16	16	1/2	1/2	4/4	2	1	1/2		1/2	1		-5	61	170
62	2.0	16	16	1/2	1/2	4/4	2	1	1/2		1/2	1		1	67	170
62	2.0	16	16	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	70	170
62	1.0	16	16	1/2	1/2	4/4	2	2	1/4		1/4	1		-5	73	171
62	2.0	16	16	1/2	1/2	4/4	2	1	1/2		1/2	1		-5	73	170
62	1.0	16	16	1/2	1/2	4/4	1	1	1/4		1/4	1	1	-1	77	165
62	2.0	16	16	1/2	1/2	4/4	1	2	1/2		1/2	1		-2	82	168
62	2.0	16	16	1/2	1/2	4/4	1	2	1/2		1/2	1		-5	85	168
62	1.0	16	16	1/2	1/2	4/4	1	1	1/4		1/4	1	1	-1	89	165
63	1.0	16	16	3/4	3/4	4/4	2	2	1/4		1/4	1		0	60	172
63	1.0	16	16	3/4	3/4	4/4	2	2	1/4		1/4	1		-2	70	172
63	1.0	16	16	3/4	3/4	4/4	1	1	1/4		1/4	1	-1	-1	77	166
63	1.0	16	16	3/4	3/4	4/4	1	1	1/4		1/4	1	-1	-1	89	166
64	4.0	17	17	0	0	4/4	3	1	1		1	1		-4	32	182
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1	1	5	59	175
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1	1	2	62	175
65	0.3333333333333333	17	17	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	5	59	176
65	0.3333333333333333	17	17	1/4	1/4	4/4	1	1	1/12		1/8	2/3	-1	2	62	176
196/3	0.3333333333333333	17	17	1/3	1/3	4/4	1	1	1/12		1/8	2/3		7	61	177
196/3	0.3333333333333333	17	17	1/3	1/3	4/4	1	1	1/12		1/8	2/3		11	65	177
197/3	0.3333333333333333	17	17	5/12	5/12	4/4	1	1	1/12		1/8	2/3		2	62	178
197/3	0.3333333333333333	17	17	5/12	5/12	4/4	1	1	1/12		1/8	2/3		6	66	178
66	0.75	17	17	1/2	1/2	4/4	1	1	3/16		1/8	3/2		5	59	179
66	0.75	17	17	1/2	1/2	4/4	1	1	3/16		1/8	3/2		2	62	179
267/4	0.25	17	17	11/16	11/16	4/4	1	1	1/16		1/16	1		3	69	180
267/4	0.25	17	17	11/16	11/16	4/4	1	1	1/16		1/16	1		7	73	180
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4		1/4	1	1	5	59	181
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4		1/4	1	1	4	64	181
67	1.0	17	17	3/4	3/4	4/4	2	1	1/4		1/4	1	1	8	68	181
68	4.0	18	18	0	0	4/4	3	1	1		1	1		-4	32	189
68	0.75	18	18	0	0	4/4	2	1	3/16		1/8	3/2	-1	5	59	183
68	0.75	18	18	0	0	4/4	2	1	3/16		1/8	3/2	-1	4	64	183
68	0.75	18	18	0	0	4/4	2	1	3/16		1/8	3/2	-1	8	68	183
275/4	0.25	18	18	3/16	3/16	4/4	2	1	1/16		1/16	1		-4	68	184
275/4	0.25	18	18	3/16	3/16	4/4	2	1	1/16		1/16	1		-5	73	184
275/4	0.25	18	18	3/16	3/16	4/4	2	1	1/16		1/16	1		-1	77	184
69	0.75	18	18	1/4	1/4	4/4	2	1	3/16		1/8	3/2		0	60	185
69	0.75	18	18	1/4	1/4	4/4	2	1	3/16		1/8	3/2		1	67	185
69	0.75	18	18	1/4	1/4	4/4	2	1	3/16		1/8	3/2		5	71	185
279/4	0.25	18	18	7/16	7/16	4/4	2	1	1/16		1/16	1		4	64	186
279/4	0.25	18	18	7/16	7/16	4/4	2	1	1/16		1/16	1		-4	68	186
279/4	0.25	18	18	7/16	7/16	4/4	2	1	1/16		1/16	1		0	72	186
70	1.0	18	18	1/2	1/2	4/4	2	1	1/4		1/4	1	1	5	59	187
70	1.0	18	18	1/2	1/2	4/4	2	1	1/4		1/4	1	1	4	64	187
70	1.0	18	18	1/2	1/2	4/4	2	1	1/4		1/4	1	1	1	67	187
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	5	59	188
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	4	64	188
71	0.5	18	18	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	1	67	188
72	4.0	19	19	0	0	4/4	3	1	1		1	1		-4	32	199
291/4	0.25	19	19	3/16	3/16	4/4	1	1	1/16		1/16	1		-4	56	190
291/4	0.25	19	19	3/16	3/16	4/4	1	1	1/16		1/16	1		-5	61	190
291/4	0.25	19	19	3/16	3/16	4/4	1	1	1/16		1/16	1		-1	65	190
73	0.6666666666666666	19	19	1/4	1/4	4/4	2	1	1/6		1/4	2/3		2	50	193
73	0.6666666666666666	19	19	1/4	1/4	4/4	2	1	1/6		1/4	2/3		1	55	193
73	0.6666666666666666	19	19	1/4	1/4	4/4	2	1	1/6		1/4	2/3		5	59	193
221/3	0.16666666666666666	19	19	5/12	5/12	4/4	2	1	1/24		1/16	2/3		-3	51	194
221/3	0.16666666666666666	19	19	5/12	5/12	4/4	2	1	1/24		1/16	2/3		-4	56	194
221/3	0.16666666666666666	19	19	5/12	5/12	4/4	2	1	1/24		1/16	2/3		0	60	194
443/6	0.16666666666666666	19	19	11/24	11/24	4/4	2	1	1/24		1/16	2/3		5	59	195
443/6	0.16666666666666666	19	19	11/24	11/24	4/4	2	1	1/24		1/16	2/3		4	64	195
443/6	0.16666666666666666	19	19	11/24	11/24	4/4	2	1	1/24		1/16	2/3		1	67	195
74	0.5	19	19	1/2	1/2	4/4	1	1	1/8		1/8	1		-3	63	191
74	0.5	19	19	1/2	1/2	4/4	1	1	1/8		1/8	1		-4	68	191
74	0.5	19	19	1/2	1/2	4/4	1	1	1/8		1/8	1		0	72	191
299/4	0.25	19	19	11/16	11/16	4/4	1	1	1/16		1/16	1		-4	56	192
299/4	0.25	19	19	11/16	11/16	4/4	1	1	1/16		1/16	1		-5	61	192
299/4	0.25	19	19	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65	192
75	0.6666666666666666	19	19	3/4	3/4	4/4	2	1	1/6		1/4	2/3		2	50	196
75	0.6666666666666666	19	19	3/4	3/4	4/4	2	1	1/6		1/4	2/3		1	55	196
75	0.6666666666666666	19	19	3/4	3/4	4/4	2	1	1/6		1/4	2/3		5	59	196
227/3	0.16666666666666666	19	19	11/12	11/12	4/4	2	1	1/24		1/16	2/3		-3	51	197
227/3	0.16666666666666666	19	19	11/12	11/12	4/4	2	1	1/24		1/16	2/3		-4	56	197
227/3	0.16666666666666666	19	19	11/12	11/12	4/4	2	1	1/24		1/16	2/3		0	60	197
455/6	0.16666666666666666	19	19	23/24	23/24	4/4	2	1	1/24		1/16	2/3		5	59	198
455/6	0.16666666666666666	19	19	23/24	23/24	4/4	2	1	1/24		1/16	2/3		4	64	198
455/6	0.16666666666666666	19	19	23/24	23/24	4/4	2	1	1/24		1/16	2/3		1	67	198
76	2.0	20	20	0	0	4/4	3	1	1/2		1/2	1		-4	32	208
76	0.5	20	20	0	0	4/4	2	1	1/8		1/8	1		-3	63	200
76	0.5	20	20	0	0	4/4	2	1	1/8		1/8	1		-4	68	200
76	0.5	20	20	0	0	4/4	2	1	1/8		1/8	1		0	72	200
153/2	0.5	20	20	1/8	1/8	4/4	2	1	1/8		1/8	1		5	59	201
153/2	0.5	20	20	1/8	1/8	4/4	2	1	1/8		1/8	1		4	64	201
153/2	0.5	20	20	1/8	1/8	4/4	2	1	1/8		1/8	1		1	67	201
77	0.5	20	20	1/4	1/4	4/4	2	1	1/8		1/8	1		-4	56	202
77	0.5	20	20	1/4	1/4	4/4	2	1	1/8		1/8	1		-5	61	202
77	0.5	20	20	1/4	1/4	4/4	2	1	1/8		1/8	1		-1	65	202
155/2	0.5	20	20	3/8	3/8	4/4	2	1	1/8		1/8	1		2	50	203
155/2	0.5	20	20	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	203
155/2	0.5	20	20	3/8	3/8	4/4	2	1	1/8		1/8	1		5	59	203
78	2.0	20	20	1/2	1/2	4/4	3	1	1/2		1/2	1		-4	32	209
78	0.5	20	20	1/2	1/2	4/4	2	1	1/8		1/8	1		-3	63	204
78	0.5	20	20	1/2	1/2	4/4	2	1	1/8		1/8	1		-4	68	204
78	0.5	20	20	1/2	1/2	4/4	2	1	1/8		1/8	1		0	72	204
157/2	0.5	20	20	5/8	5/8	4/4	2	1	1/8		1/8	1		5	59	205
157/2	0.5	20	20	5/8	5/8	4/4	2	1	1/8		1/8	1		4	64	205
157/2	0.5	20	20	5/8	5/8	4/4	2	1	1/8		1/8	1		1	67	205
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		-4	56	206
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		-5	61	206
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	65	206
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50	207
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		1	55	207
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		5	59	207
80	4.0	21	21	0	0	4/4	3	1	1		1	1		-4	32	212
82	2.0	21	21	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-3	51	211
82	2.0	21	21	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-4	56	211
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2		1/2	1		0	60	210
82	2.0	21	21	1/2	1/2	4/4	2	1	1/2		1/2	1	1	-3	63	211
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2		1/2	1		-4	68	210
82	2.0	21	21	1/2	1/2	4/4	1	1	1/2		1/2	1		0	72	210
84	4.0	22	22	0	0	4/4	3	1	1		1	1	1	-4	32	215
84	4.0	22	22	0	0	4/4	3	1	1		1	1	1	-3	39	215
84	4.0	22	22	0	0	4/4	2	1	1		1	1	0	-3	51	214
84	4.0	22	22	0	0	4/4	2	1	1		1	1	0	-4	56	214
84	4.0	22	22	0	0	4/4	2	1	1		1	1	0	-3	63	214
84	4.0	22	22	0	0	4/4	1	1	1		1	1	1	0	72	213
84	4.0	22	22	0	0	4/4	1	1	1		1	1	1	-4	80	213
84	4.0	22	22	0	0	4/4	1	1	1		1	1	1	0	84	213
88	1.0	23	23	0	0	4/4	3	1	1/4		1/4	1	-1	-4	32	218
88	1.0	23	23	0	0	4/4	3	1	1/4		1/4	1	-1	-3	39	218
88	1.0	23	23	0	0	4/4	2	1	1/4		1/4	1	-1	-3	51	217
88	1.0	23	23	0	0	4/4	2	1	1/4		1/4	1	-1	-4	56	217
88	1.0	23	23	0	0	4/4	2	1	1/4		1/4	1	-1	-3	63	217
88	1.0	23	23	0	0	4/4	1	1	1/4		1/4	1	-1	0	72	216
88	1.0	23	23	0	0	4/4	1	1	1/4		1/4	1	-1	-4	80	216
88	1.0	23	23	0	0	4/4	1	1	1/4		1/4	1	-1	0	84	216
